t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,6,87,87,913
8,5,64,151,849
9,2,16,166,834
10,3,15,181,819
11,6,21,202,798
12,2,23,225,775
13,0,27,251,749
14,1,33,196,804
15,3,24,217,783
16,2,22,166,834
17,2,24,180,820
18,3,28,185,815
19,1,18,182,818
20,1,20,175,825
21,2,20,170,830
22,4,20,162,838
23,2,19,157,843
24,2,22,156,844
25,1,27,157,843
26,0,19,151,849
27,0,25,160,840
28,0,20,161,839
29,0,28,169,831
30,2,15,159,841
31,0,29,169,831
32,1,27,174,826
33,2,22,172,828
34,0,30,184,816
35,1,25,183,817
36,5,21,183,817
37,2,24,180,820
38,3,21,178,822
39,1,22,176,824
40,1,28,183,817
41,0,24,177,823
42,1,25,174,826
43,2,22,174,826
44,0,18,166,834
45,4,18,161,839
46,0,20,162,838
47,0,23,157,843
48,0,19,156,844
49,0,24,156,844
50,4,25,156,844
51,2,26,164,836
52,2,27,169,831
53,4,17,168,832
54,0,24,175,825
55,2,32,182,818
56,1,23,185,815
57,0,31,189,811
58,2,21,184,816
59,4,25,183,817
60,0,24,187,813
61,0,29,192,808
62,3,21,184,816
63,2,23,180,820
64,4,18,172,828
65,0,19,166,834
66,0,26,166,834
67,2,22,166,834
68,0,23,161,839
69,0,27,167,833
70,4,15,158,842
71,1,21,160,840
72,2,21,162,838
73,0,22,156,844
74,3,24,160,840
75,1,22,157,843
76,2,21,156,844
77,1,26,162,838
78,3,24,168,832
79,1,21,170,830
80,4,13,160,840
81,4,15,149,851
82,2,26,155,845
83,2,21,155,845
84,0,17,144,856
85,0,21,144,856
86,1,18,137,863
87,3,35,160,840
88,1,21,167,833
89,4,32,178,822
90,2,27,180,820
91,0,29,189,811
92,1,28,197,803
93,0,14,190,810
94,0,25,192,808
95,0,26,195,805
96,1,28,190,810
97,1,15,179,821
98,0,22,173,827
99,2,21,165,835
100,2,24,162,838
101,0,21,162,838
102,0,31,167,833
103,1,29,171,829
104,0,19,172,828
105,4,22,173,827
106,3,23,178,822
107,3,20,174,826
108,1,25,174,826
109,0,21,170,830
110,3,19,160,840
111,1,20,158,842
112,5,29,166,834
113,2,26,166,834
114,1,32,180,820
115,3,31,185,815
116,0,28,194,806
117,3,22,197,803
118,2,14,186,814
119,2,26,189,811
120,1,15,178,822
121,0,26,176,824
122,0,22,165,835
123,3,21,152,848
124,4,18,150,850
125,2,25,160,840
126,4,19,155,845
127,1,32,166,834
128,1,26,169,831
129,1,24,172,828
130,1,28,179,821
131,4,19,176,824
132,2,23,178,822
133,4,26,186,814
134,0,22,185,815
135,1,22,174,826
136,0,16,165,835
137,1,20,162,838
138,0,24,160,840
139,1,22,162,838
140,1,28,164,836
141,2,23,164,836
142,6,24,170,830
143,2,18,166,834
144,0,20,167,833
145,0,26,168,832
146,4,28,176,824
147,3,20,165,835
148,3,24,165,835
149,0,19,165,835
150,5,18,162,838
151,1,19,165,835
152,3,16,153,847
153,2,26,156,844
154,1,22,148,852
155,3,23,150,850
156,1,22,156,844
157,0,22,156,844
158,4,23,165,835
159,2,19,161,839
160,2,22,166,834
161,1,19,158,842
162,1,27,165,835
163,4,30,173,827
164,0,22,167,833
165,3,19,167,833
166,7,21,167,833
167,0,14,162,838
168,0,19,160,840
169,0,24,155,845
170,1,25,154,846
171,5,17,147,853
172,2,21,146,854
173,4,19,145,855
174,1,17,145,855
175,2,24,152,848
176,4,25,156,844
177,0,26,158,842
178,2,28,164,836
179,3,13,158,842
180,1,27,168,832
181,1,27,178,822
182,5,16,173,827
183,3,18,166,834
184,2,25,168,832
185,2,19,160,840
186,4,20,155,845
187,2,26,161,839
188,2,23,156,844
189,1,17,153,847
190,1,23,165,835
191,3,26,162,838
192,2,17,159,841
193,6,25,162,838
194,0,24,165,835
195,0,31,171,829
196,2,17,169,831
197,2,23,172,828
198,1,26,170,830
199,1,16,167,833
200,1,22,166,834
201,0,20,167,833
202,1,25,156,844
203,2,20,159,841
204,1,24,160,840
205,2,19,158,842
206,5,28,166,834
207,1,29,177,823
208,1,21,173,827
209,4,19,169,831
210,0,26,175,825
211,1,24,175,825
212,2,25,176,824
213,2,18,167,833
214,1,29,169,831
215,5,20,171,829
216,0,24,173,827
217,3,21,174,826
218,1,16,162,838
219,1,18,156,844
220,1,21,154,846
221,4,28,163,837
222,2,18,152,848
223,1,17,148,852
224,0,24,151,849
225,4,20,157,843
226,3,25,161,839
227,0,26,166,834
228,4,21,162,838
229,1,31,168,832
230,2,21,173,827
231,0,23,178,822
