t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,5,178,178,822
8,11,181,359,641
9,3,35,389,611
10,2,48,426,574
11,9,28,451,549
12,5,53,502,498
13,0,59,552,448
14,0,46,415,585
15,0,48,455,545
16,0,29,299,701
17,1,34,305,695
18,1,31,300,700
19,1,30,291,709
20,0,30,266,734
21,5,67,282,718
22,0,23,264,736
23,0,44,269,731
24,16,71,304,696
25,4,68,342,658
26,1,80,383,617
27,1,58,400,600
28,6,49,376,624
29,4,44,397,603
30,2,41,401,599
31,9,48,406,594
32,5,48,369,631
33,0,44,350,650
34,1,37,303,697
35,13,71,328,672
36,5,51,338,662
37,3,68,353,647
38,5,41,354,646
39,0,45,350,650
40,10,72,375,625
41,3,52,393,607
42,5,78,393,607
43,3,45,396,604
44,6,51,375,625
45,1,50,379,621
46,0,44,385,615
47,2,64,399,601
48,1,47,371,629
49,11,60,394,606
50,6,48,371,629
51,6,73,384,616
52,7,55,391,609
53,3,56,399,601
54,1,44,388,612
55,8,58,384,616
56,8,80,397,603
57,3,54,409,591
58,2,81,417,583
59,1,46,403,597
60,0,49,405,595
61,6,41,396,604
62,4,54,406,594
63,2,87,439,561
64,5,46,410,590
65,6,71,426,574
66,2,58,410,590
67,3,47,404,596
68,7,50,409,591
69,3,69,435,565
70,0,51,402,598
71,3,55,401,599
72,4,77,404,596
73,0,51,408,592
74,0,76,426,574
75,5,40,420,580
76,0,52,414,586
77,17,60,415,585
78,4,56,427,573
79,16,89,441,559
80,9,62,434,566
81,4,66,439,561
82,15,56,407,593
83,18,56,419,581
84,14,64,416,584
85,6,88,451,549
86,7,79,431,569
87,8,61,426,574
88,15,67,436,564
89,10,62,430,570
90,23,80,444,556
91,9,72,464,536
92,13,58,443,557
93,15,85,447,553
94,4,62,448,552
95,16,62,444,556
96,18,68,446,554
97,8,78,460,540
98,25,62,426,574
99,18,76,448,552
100,15,76,415,585
101,24,67,429,571
102,23,61,426,574
103,28,57,412,588
104,41,71,413,587
105,36,76,426,574
106,35,101,426,574
107,47,111,447,553
108,24,106,465,535
109,29,98,456,544
110,23,87,480,520
111,26,79,493,507
112,35,65,474,526
113,33,98,503,497
114,30,95,474,526
115,32,82,474,526
116,29,82,450,550
117,23,93,453,547
118,26,63,419,581
119,18,94,449,551
120,35,75,421,579
121,54,60,411,589
122,42,85,440,560
123,50,92,435,565
124,31,118,468,532
125,57,90,452,548
126,40,109,485,515
127,29,109,496,504
128,35,89,476,524
129,26,88,491,509
130,45,79,471,529
131,50,80,471,529
132,49,76,451,549
133,27,117,500,500
134,37,85,417,583
135,33,100,438,562
136,46,81,448,552
137,55,58,427,573
138,56,83,440,560
139,83,76,423,577
140,74,82,425,575
141,106,85,412,588
142,101,123,449,551
143,107,100,433,567
144,101,118,424,576
145,95,125,449,551
146,96,120,449,551
147,119,109,450,550
148,123,94,417,583
149,154,89,415,585
150,164,81,392,608
151,176,100,404,596
152,182,118,405,595
153,177,123,397,603
154,170,129,387,613
155,198,131,389,611
156,205,100,384,616
157,200,109,383,617
158,217,114,399,601
159,217,119,410,590
160,236,106,405,595
161,263,98,409,591
162,286,84,377,623
163,320,62,337,663
164,316,65,322,678
165,349,56,312,688
166,363,48,292,708
167,355,64,302,698
168,387,50,274,726
169,396,73,271,729
170,416,65,237,763
171,459,60,227,773
172,482,46,215,785
173,487,60,224,776
174,511,50,211,789
175,512,72,225,775
176,531,78,222,778
177,558,75,215,785
178,573,81,214,786
179,592,66,197,803
180,590,76,201,799
181,596,69,194,806
182,627,44,191,809
183,639,46,187,813
184,656,33,174,826
185,658,44,175,825
186,670,38,160,840
187,670,47,162,838
188,688,39,149,851
189,680,55,162,838
190,688,48,147,853
191,704,42,133,867
192,714,42,128,872
193,721,38,120,880
194,742,41,120,880
195,736,51,128,872
196,753,45,117,883
197,763,42,117,883
198,787,24,117,883
199,810,11,113,887
200,819,9,109,891
201,819,11,107,893
202,830,4,99,901
203,830,14,105,895
204,834,11,91,909
205,835,10,91,909
206,836,11,90,910
207,843,9,83,917
208,851,5,78,922
209,850,10,78,922
210,859,9,74,926
211,856,12,71,929
212,869,11,63,937
213,876,7,59,941
214,882,7,56,944
215,884,10,57,943
216,889,5,53,947
217,889,8,53,947
218,896,6,49,951
219,903,5,47,953
220,908,7,48,952
221,910,5,44,956
222,911,6,43,957
223,913,6,37,963
224,918,5,38,962
225,919,2,35,965
226,919,7,37,963
227,923,5,36,964
228,924,5,35,965
229,927,5,35,965
230,926,6,36,964
231,928,5,33,967
