t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,4,89,89,911
8,5,63,152,848
9,2,15,167,833
10,3,15,182,818
11,6,21,203,797
12,2,23,226,774
13,0,27,252,748
14,0,34,196,804
15,3,23,216,784
16,2,23,167,833
17,2,22,179,821
18,3,28,184,816
19,0,21,184,816
20,0,21,178,822
21,1,21,173,827
22,4,20,166,834
23,1,19,160,840
24,2,22,160,840
25,0,27,162,838
26,0,19,154,846
27,0,22,158,842
28,0,25,163,837
29,0,26,169,831
30,1,18,162,838
31,0,28,171,829
32,0,28,177,823
33,2,23,175,825
34,0,30,190,810
35,0,25,186,814
36,3,23,187,813
37,3,22,184,816
38,1,24,182,818
39,3,20,178,822
40,0,31,187,813
41,1,28,185,815
42,0,25,181,819
43,1,22,179,821
44,0,19,174,826
45,2,13,163,837
46,0,26,167,833
47,0,21,163,837
48,0,20,158,842
49,0,26,159,841
50,1,22,156,844
51,2,24,161,839
52,2,29,175,825
53,1,23,175,825
54,3,22,179,821
55,0,26,181,819
56,0,31,188,812
57,1,30,194,806
58,1,24,194,806
59,3,20,185,815
60,1,28,191,809
61,0,23,189,811
62,0,28,191,809
63,0,23,187,813
64,4,23,177,823
65,1,15,168,832
66,0,23,170,830
67,3,23,168,832
68,0,28,168,832
69,0,20,168,832
70,0,21,160,840
71,1,17,156,844
72,2,23,162,838
73,0,20,160,840
74,1,27,161,839
75,4,21,157,843
76,1,21,158,842
77,0,22,161,839
78,1,34,176,824
79,1,22,179,821
80,1,14,168,832
81,5,14,156,844
82,4,19,153,847
83,3,21,155,845
84,0,16,148,852
85,0,26,144,856
86,0,15,133,867
87,0,32,148,852
88,3,26,163,837
89,5,22,169,831
90,2,34,182,818
91,0,33,194,806
92,1,26,195,805
93,0,16,194,806
94,0,19,188,812
95,0,31,197,803
96,0,27,193,807
97,0,21,194,806
98,0,21,177,823
99,1,14,162,838
100,2,26,165,835
101,0,24,166,834
102,0,28,171,829
103,0,25,168,832
104,1,20,166,834
105,1,26,171,829
106,3,26,181,819
107,2,22,180,820
108,1,24,179,821
109,0,22,174,826
110,2,16,166,834
111,1,20,163,837
112,4,29,171,829
113,1,30,171,829
114,3,36,182,818
115,0,24,186,814
116,0,30,192,808
117,0,24,199,801
118,4,19,199,801
119,1,13,184,816
120,1,26,185,815
121,0,20,174,826
122,0,25,167,833
123,1,27,161,839
124,4,17,156,844
125,1,26,162,838
126,3,18,164,836
127,1,32,173,827
128,1,32,180,820
129,0,18,178,822
130,2,26,175,825
131,2,26,184,816
132,2,20,178,822
133,4,27,189,811
134,2,21,186,814
135,0,23,175,825
136,0,23,172,828
137,0,16,166,834
138,1,20,164,836
139,1,24,163,837
140,1,25,165,835
141,0,24,161,839
142,2,27,170,830
143,3,23,171,829
144,3,19,171,829
145,0,17,166,834
146,0,30,174,826
147,3,22,171,829
148,5,21,165,835
149,1,25,166,834
150,0,18,161,839
151,7,19,161,839
152,1,18,159,841
153,4,22,158,842
154,0,26,156,844
155,2,18,152,848
156,0,30,160,840
157,1,20,159,841
158,3,22,164,836
159,2,16,163,837
160,2,21,161,839
161,0,26,163,837
162,2,22,165,835
163,0,30,171,829
164,2,29,172,828
165,0,20,175,825
166,4,22,171,829
167,2,21,177,823
168,0,12,165,835
169,0,21,162,838
170,0,29,162,838
171,5,16,151,849
172,2,27,154,846
173,2,17,149,851
174,2,19,149,851
175,0,20,151,849
176,2,22,158,842
177,4,29,156,844
178,2,24,164,836
179,3,22,163,837
180,0,20,162,838
181,0,29,174,826
182,1,20,175,825
183,6,17,171,829
184,2,21,170,830
185,2,21,161,839
186,1,23,164,836
187,3,26,163,837
188,0,22,160,840
189,2,23,158,842
190,1,18,162,838
191,2,22,167,833
192,1,28,168,832
193,3,21,168,832
194,5,22,166,834
195,0,25,168,832
196,0,26,173,827
197,2,21,172,828
198,0,24,176,824
199,2,25,172,828
200,1,17,166,834
201,0,20,165,835
202,0,21,165,835
203,1,25,160,840
204,0,26,167,833
205,0,26,166,834
206,2,13,161,839
207,6,30,170,830
208,0,28,180,820
209,4,22,177,823
210,1,22,175,825
211,0,22,176,824
212,0,26,169,831
213,1,26,179,821
214,2,19,170,830
215,1,29,174,826
216,2,20,174,826
217,1,26,176,824
218,2,20,177,823
219,1,16,165,835
220,1,21,162,838
221,0,21,159,841
222,3,29,166,834
223,1,17,157,843
224,1,16,149,851
225,1,25,154,846
226,4,19,158,842
227,2,26,164,836
228,0,26,165,835
229,2,24,164,836
230,1,30,170,830
231,1,22,177,823
