t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,17,17,983
8,0,11,28,972
9,0,4,32,968
10,0,4,36,964
11,3,9,45,955
12,3,5,50,950
13,0,8,58,942
14,3,6,47,953
15,1,7,51,949
16,3,1,40,960
17,1,4,41,959
18,2,4,35,965
19,1,8,40,960
20,4,7,38,962
21,0,5,37,963
22,1,8,38,962
23,1,11,47,953
24,3,7,49,951
25,2,3,49,951
26,2,6,47,953
27,2,8,47,953
28,1,9,51,949
29,0,9,56,944
30,3,4,46,954
31,2,4,43,957
32,0,2,43,957
33,0,6,43,957
34,0,6,41,959
35,0,5,37,963
36,0,6,35,965
37,0,9,40,960
38,2,3,37,963
39,0,6,43,957
40,2,7,43,957
41,3,6,44,956
42,0,7,45,955
43,3,6,46,954
44,3,4,40,960
45,1,7,44,956
46,1,6,44,956
47,0,8,46,954
48,0,8,46,954
49,0,7,45,955
50,1,4,44,956
51,2,3,42,958
52,0,6,43,957
53,2,6,43,957
54,0,14,50,950
55,0,8,48,952
56,0,5,49,951
57,1,1,45,955
58,0,8,48,952
59,0,4,47,953
60,0,5,48,952
61,0,8,39,961
62,0,3,38,962
63,1,7,38,962
64,0,7,42,958
65,1,7,41,959
66,0,9,46,954
67,2,4,47,953
68,2,2,41,959
69,0,10,48,952
70,1,4,44,956
71,0,7,45,955
72,0,5,42,958
73,1,8,39,961
74,2,5,41,959
75,0,8,48,952
76,0,3,41,959
77,0,7,43,957
78,3,8,45,955
79,2,12,52,948
80,5,5,52,948
81,0,6,51,949
82,0,8,52,948
83,1,7,54,946
84,4,7,54,946
85,0,2,49,951
86,0,7,47,953
87,0,2,40,960
88,0,8,44,956
89,0,6,42,958
90,0,9,41,959
91,0,9,45,955
92,0,7,48,952
93,3,1,42,958
94,0,6,46,954
95,0,9,50,950
96,0,7,48,952
97,0,4,46,954
98,0,8,45,955
99,5,7,43,957
100,5,4,45,955
101,1,8,48,952
102,0,7,47,953
103,0,4,44,956
104,2,2,41,959
105,1,9,43,957
106,4,3,38,962
107,0,7,42,958
108,0,6,39,961
109,0,9,42,958
110,0,7,43,957
111,0,7,48,952
112,0,5,48,952
113,1,4,46,954
114,0,2,40,960
115,2,3,38,962
116,1,4,33,967
117,0,7,32,968
118,0,10,35,965
119,0,7,38,962
120,1,7,41,959
121,3,6,45,955
122,1,6,48,952
123,0,3,47,953
124,1,5,46,954
125,0,4,39,961
126,0,4,38,962
127,2,4,33,967
128,3,6,36,964
129,0,6,33,967
130,0,8,37,963
131,0,5,38,962
132,0,8,44,956
133,0,9,47,953
134,0,7,51,949
135,1,5,49,951
136,0,8,53,947
137,3,4,48,952
138,2,6,48,952
139,1,9,51,949
140,0,10,50,950
141,0,6,50,950
142,1,8,52,948
143,2,4,49,951
144,1,6,49,951
145,0,6,49,951
146,1,5,47,953
147,0,4,39,961
148,1,4,38,962
149,2,7,38,962
150,2,6,38,962
151,0,6,40,960
152,0,7,40,960
153,0,8,43,957
154,0,4,42,958
155,0,6,48,952
156,0,8,48,952
157,0,8,48,952
158,0,8,49,951
159,1,4,48,952
160,2,4,44,956
161,2,5,45,955
162,2,10,49,951
163,0,4,45,955
164,0,5,40,960
165,0,7,41,959
166,0,8,44,956
167,0,6,46,954
168,0,6,48,952
169,0,2,42,958
170,0,6,41,959
171,0,7,43,957
172,0,11,48,952
173,0,6,46,954
174,2,6,45,955
175,1,5,44,956
176,1,7,47,953
177,2,5,47,953
178,0,5,47,953
179,2,6,42,958
180,3,7,41,959
181,2,10,45,955
182,0,7,48,952
183,0,2,42,958
184,1,5,41,959
185,1,6,44,956
186,0,8,46,954
187,0,7,47,953
188,0,7,45,955
189,0,3,40,960
190,0,10,46,954
191,0,10,52,948
192,0,5,51,949
193,2,5,49,951
194,0,8,49,951
195,2,4,48,952
196,1,6,48,952
197,2,7,45,955
198,0,5,43,957
199,1,8,44,956
200,0,4,43,957
201,0,5,40,960
202,4,7,43,957
203,0,7,43,957
204,0,7,44,956
205,0,7,45,955
206,0,3,42,958
207,0,8,43,957
208,0,10,49,951
209,0,12,56,944
210,0,8,55,945
211,0,10,58,942
212,0,8,63,937
213,0,7,63,937
214,0,4,62,938
215,0,3,55,945
216,0,6,48,952
217,0,5,45,955
218,0,4,39,961
219,3,3,34,966
220,3,5,31,969
221,1,9,36,964
222,0,8,40,960
223,2,6,41,959
224,0,5,43,957
225,0,7,44,956
226,0,5,47,953
227,0,7,47,953
228,0,9,49,951
229,1,9,50,950
230,3,7,50,950
231,0,6,53,947
