t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,17,17,983
8,0,11,28,972
9,1,3,31,969
10,0,4,35,965
11,3,9,44,956
12,3,5,49,951
13,0,8,57,943
14,3,6,46,954
15,2,6,49,951
16,3,1,39,961
17,1,4,40,960
18,2,4,34,966
19,1,8,39,961
20,4,7,37,963
21,0,5,36,964
22,2,7,37,963
23,1,11,46,954
24,3,7,48,952
25,2,3,48,952
26,2,6,46,954
27,2,8,46,954
28,2,9,50,950
29,0,8,55,945
30,3,4,45,955
31,2,4,42,958
32,0,2,42,958
33,0,6,42,958
34,0,6,40,960
35,0,5,36,964
36,0,8,37,963
37,0,7,40,960
38,3,2,36,964
39,0,7,43,957
40,2,6,42,958
41,3,6,43,957
42,0,7,44,956
43,3,6,44,956
44,3,4,38,962
45,2,6,42,958
46,0,7,44,956
47,1,6,43,957
48,0,7,44,956
49,0,7,43,957
50,1,4,42,958
51,2,3,40,960
52,1,6,41,959
53,2,5,40,960
54,0,14,48,952
55,0,8,47,953
56,0,5,48,952
57,1,2,45,955
58,1,7,47,953
59,0,3,46,954
60,0,6,47,953
61,0,7,38,962
62,0,4,38,962
63,1,6,37,963
64,1,6,39,961
65,1,7,39,961
66,0,9,45,955
67,2,4,46,954
68,3,2,39,961
69,0,9,45,955
70,0,6,44,956
71,0,5,43,957
72,1,4,41,959
73,1,7,37,963
74,2,5,39,961
75,2,7,45,955
76,0,2,38,962
77,0,8,39,961
78,1,10,44,956
79,2,11,51,949
80,7,3,49,951
81,2,5,48,952
82,0,8,50,950
83,1,8,53,947
84,3,8,53,947
85,0,3,48,952
86,0,6,45,955
87,1,5,42,958
88,0,4,44,956
89,0,6,42,958
90,0,9,41,959
91,0,9,45,955
92,0,7,46,954
93,2,4,44,956
94,1,5,45,955
95,1,6,48,952
96,0,7,47,953
97,0,5,46,954
98,2,8,45,955
99,3,8,44,956
100,5,3,43,957
101,1,7,45,955
102,1,8,47,953
103,0,3,44,956
104,2,2,40,960
105,1,8,41,959
106,4,4,38,962
107,0,6,39,961
108,0,7,39,961
109,0,8,40,960
110,0,9,44,956
111,1,5,47,953
112,1,4,47,953
113,0,4,44,956
114,0,2,39,961
115,2,4,37,963
116,1,6,35,965
117,1,4,29,971
118,0,10,35,965
119,0,8,37,963
120,1,7,41,959
121,3,7,46,954
122,1,5,47,953
123,1,3,45,955
124,1,4,44,956
125,0,4,39,961
126,0,5,38,962
127,3,3,32,968
128,2,8,36,964
129,0,4,32,968
130,1,7,35,965
131,0,7,39,961
132,0,9,46,954
133,0,6,46,954
134,0,8,50,950
135,1,5,48,952
136,0,7,51,949
137,4,4,47,953
138,2,7,47,953
139,1,7,48,952
140,0,10,48,952
141,0,6,48,952
142,1,9,51,949
143,2,4,49,951
144,2,4,46,954
145,2,7,48,952
146,0,3,44,956
147,0,4,37,963
148,1,7,39,961
149,1,5,36,964
150,3,7,38,962
151,0,4,37,963
152,0,7,39,961
153,0,10,44,956
154,0,3,43,957
155,0,8,51,949
156,0,6,46,954
157,0,9,48,952
158,0,6,49,951
159,2,4,48,952
160,2,3,41,959
161,3,8,46,954
162,1,7,46,954
163,0,5,43,957
164,0,4,37,963
165,1,8,41,959
166,0,8,44,956
167,0,4,45,955
168,0,6,45,955
169,0,3,41,959
170,1,5,39,961
171,0,9,44,956
172,0,9,47,953
173,1,5,42,958
174,2,7,45,955
175,0,5,43,957
176,1,7,46,954
177,2,4,46,954
178,2,5,44,956
179,2,9,43,957
180,2,8,43,957
181,1,9,47,953
182,0,6,47,953
183,1,1,41,959
184,2,5,41,959
185,1,10,47,953
186,0,8,48,952
187,0,4,44,956
188,0,7,43,957
189,0,7,43,957
190,0,10,50,950
191,0,7,53,947
192,0,4,49,951
193,3,6,46,954
194,0,9,51,949
195,2,3,49,951
196,1,5,45,955
197,1,8,42,958
198,2,5,42,958
199,0,7,44,956
200,1,3,40,960
201,0,5,39,961
202,4,7,39,961
203,0,8,43,957
204,0,7,44,956
205,0,6,42,958
206,0,3,41,959
207,0,8,44,956
208,0,11,50,950
209,0,11,55,945
210,1,10,56,944
211,0,10,60,940
212,0,6,62,938
213,0,7,63,937
214,0,4,63,937
215,0,4,55,945
216,0,7,49,951
217,0,2,43,957
218,0,4,36,964
219,5,2,32,968
220,3,7,30,970
221,0,7,34,966
222,0,8,37,963
223,2,7,40,960
224,0,6,42,958
225,0,8,46,954
226,0,5,49,951
227,1,5,46,954
228,0,11,52,948
229,1,5,49,951
230,3,8,50,950
231,0,8,52,948
