i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,19,0.743116,0.058763,0.731996,0.202576,0.144243
0,6,0.743116,0.058763,0.621871,0.165492,0.161529
1,12,0.176526,0.717634,0.179427,0.873830,0.156223
1,21,0.176526,0.717634,0.261318,0.829284,0.140197
1,23,0.176526,0.717634,0.086311,0.845971,0.156873
1,25,0.176526,0.717634,0.179427,0.873830,0.156223
1,27,0.176526,0.717634,0.179427,0.873830,0.156223
1,28,0.176526,0.717634,0.067962,0.850168,0.171322
1,4,0.176526,0.717634,0.261318,0.829284,0.140197
1,7,0.176526,0.717634,0.217914,0.902833,0.189767
11,16,0.516035,0.604494,0.598048,0.488597,0.141980
12,13,0.179427,0.873830,0.309315,0.988963,0.173570
12,17,0.179427,0.873830,0.016035,0.875464,0.163400
13,21,0.309315,0.988963,0.261318,0.829284,0.166737
13,25,0.309315,0.988963,0.179427,0.873830,0.173570
13,27,0.309315,0.988963,0.179427,0.873830,0.173570
15,22,0.799670,0.445198,0.644106,0.361400,0.176699
17,25,0.016035,0.875464,0.179427,0.873830,0.163400
17,27,0.016035,0.875464,0.179427,0.873830,0.163400
19,22,0.731996,0.202576,0.644106,0.361400,0.181521
20,22,0.799670,0.445198,0.644106,0.361400,0.176699
21,23,0.261318,0.829284,0.086311,0.845971,0.175801
22,29,0.644106,0.361400,0.799670,0.445198,0.176699
3,14,0.197351,0.423410,0.355800,0.437241,0.159052
4,13,0.261318,0.829284,0.309315,0.988963,0.166737
4,23,0.261318,0.829284,0.086311,0.845971,0.175801
4,9,0.261318,0.829284,0.142463,0.704012,0.172683
5,17,0.075135,0.711940,0.016035,0.875464,0.173876
7,23,0.217914,0.902833,0.086311,0.845971,0.143362
7,28,0.217914,0.902833,0.067962,0.850168,0.158932
9,12,0.142463,0.704012,0.179427,0.873830,0.173795
9,21,0.142463,0.704012,0.261318,0.829284,0.172683
9,23,0.142463,0.704012,0.086311,0.845971,0.152662
9,25,0.142463,0.704012,0.179427,0.873830,0.173795
9,27,0.142463,0.704012,0.179427,0.873830,0.173795
9,28,0.142463,0.704012,0.067962,0.850168,0.164049
