i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,47,0.096603,0.295031,0.061921,0.303710,0.035751
1,57,0.180338,0.292178,0.182391,0.312456,0.020381
10,120,0.197351,0.560265,0.222335,0.616505,0.061540
10,129,0.197351,0.560265,0.228374,0.541513,0.036250
10,42,0.197351,0.560265,0.241662,0.510100,0.066933
100,112,0.384298,0.308536,0.378747,0.249133,0.059662
100,132,0.384298,0.308536,0.326104,0.320332,0.059377
104,148,0.825712,0.917248,0.843236,0.980784,0.065908
105,130,0.296501,0.378548,0.344968,0.366598,0.049919
105,132,0.296501,0.378548,0.326104,0.320332,0.065311
106,144,0.925338,0.532042,0.935790,0.540865,0.013678
107,119,0.325830,0.495063,0.351811,0.468347,0.037265
107,134,0.325830,0.495063,0.265715,0.500999,0.060407
109,125,0.826531,0.187744,0.843272,0.207222,0.025684
11,137,0.992581,0.249012,0.968083,0.262269,0.027855
113,142,0.602703,0.604383,0.578404,0.559676,0.050884
118,146,0.403272,0.697645,0.436984,0.659617,0.050820
121,127,0.081166,0.751664,0.114568,0.718565,0.047024
124,138,0.174258,0.110424,0.239030,0.126222,0.066670
129,134,0.228374,0.541513,0.265715,0.500999,0.055097
13,59,0.033360,0.238360,0.052090,0.240454,0.018847
13,65,0.033360,0.238360,0.082992,0.198480,0.063668
130,132,0.344968,0.366598,0.326104,0.320332,0.049963
139,149,0.849908,0.553009,0.851161,0.507748,0.045278
14,122,0.977706,0.789725,0.966798,0.735938,0.054882
15,127,0.152318,0.685750,0.114568,0.718565,0.050018
15,38,0.152318,0.685750,0.157775,0.633810,0.052226
15,81,0.152318,0.685750,0.082678,0.681972,0.069742
16,60,0.600642,0.956149,0.595384,0.933464,0.023287
16,76,0.600642,0.956149,0.567314,0.908409,0.058223
16,83,0.600642,0.956149,0.658850,0.926265,0.065431
19,131,0.036390,0.529690,0.067814,0.532891,0.031587
19,52,0.036390,0.529690,0.018044,0.488614,0.044987
22,99,0.777934,0.314330,0.792925,0.338807,0.028703
23,120,0.288260,0.618226,0.222335,0.616505,0.065947
23,46,0.288260,0.618226,0.297891,0.575390,0.043905
24,124,0.222067,0.130748,0.174258,0.110424,0.051949
24,138,0.222067,0.130748,0.239030,0.126222,0.017556
24,80,0.222067,0.130748,0.157752,0.140434,0.065040
24,82,0.222067,0.130748,0.168812,0.139489,0.053967
25,111,0.724047,0.242074,0.703868,0.213930,0.034631
26,123,0.961889,0.873862,0.962245,0.902058,0.028199
27,51,0.914020,0.462422,0.931462,0.494431,0.036453
27,58,0.914020,0.462422,0.911670,0.457801,0.005184
27,77,0.914020,0.462422,0.911922,0.455393,0.007335
27,93,0.914020,0.462422,0.951217,0.499892,0.052798
28,35,0.949654,0.659465,0.947525,0.678073,0.018729
3,124,0.174166,0.042902,0.174258,0.110424,0.067522
3,33,0.174166,0.042902,0.176233,0.048153,0.005643
31,105,0.350964,0.380781,0.296501,0.378548,0.054509
31,130,0.350964,0.380781,0.344968,0.366598,0.015399
31,132,0.350964,0.380781,0.326104,0.320332,0.065361
