i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,21,0.772568,0.551857,0.852998,0.548376,0.080505
0,25,0.772568,0.551857,0.868453,0.429175,0.155707
1,15,0.673357,0.964650,0.594993,0.922691,0.088891
1,16,0.673357,0.964650,0.781801,0.947292,0.109825
1,8,0.673357,0.964650,0.594993,0.922691,0.088891
10,26,0.994251,0.239020,0.994686,0.423360,0.184340
11,18,0.501481,0.251167,0.641299,0.181608,0.156165
11,24,0.501481,0.251167,0.435305,0.335336,0.107068
11,29,0.501481,0.251167,0.385454,0.344751,0.149064
13,23,0.125613,0.514408,0.181130,0.455575,0.080892
14,21,0.952396,0.662616,0.852998,0.548376,0.151429
15,16,0.594993,0.922691,0.781801,0.947292,0.188421
18,28,0.641299,0.181608,0.501481,0.251167,0.156165
19,21,0.772568,0.551857,0.852998,0.548376,0.080505
19,25,0.772568,0.551857,0.868453,0.429175,0.155707
20,22,0.233801,0.994159,0.312386,0.889247,0.131081
20,27,0.233801,0.994159,0.099234,0.956783,0.139661
21,25,0.852998,0.548376,0.868453,0.429175,0.120199
21,26,0.852998,0.548376,0.994686,0.423360,0.188957
24,28,0.435305,0.335336,0.501481,0.251167,0.107068
25,26,0.868453,0.429175,0.994686,0.423360,0.126367
28,29,0.501481,0.251167,0.385454,0.344751,0.149064
3,18,0.586443,0.008258,0.641299,0.181608,0.181822
5,14,0.886183,0.803129,0.952396,0.662616,0.155332
5,16,0.886183,0.803129,0.781801,0.947292,0.177984
6,12,0.307592,0.436536,0.127451,0.478666,0.185002
6,23,0.307592,0.436536,0.181130,0.455575,0.127887
6,24,0.307592,0.436536,0.435305,0.335336,0.162948
6,29,0.307592,0.436536,0.385454,0.344751,0.120362
7,20,0.344588,0.966315,0.233801,0.994159,0.114233
7,22,0.344588,0.966315,0.312386,0.889247,0.083525
8,16,0.594993,0.922691,0.781801,0.947292,0.188421
9,11,0.595410,0.227400,0.501481,0.251167,0.096890
9,18,0.595410,0.227400,0.641299,0.181608,0.064828
9,28,0.595410,0.227400,0.501481,0.251167,0.096890
