i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,44,0.683328,0.372357,0.682873,0.380946,0.008601
10,14,0.377842,0.937384,0.372395,0.888093,0.049591
100,123,0.244186,0.207228,0.268012,0.155495,0.056956
103,141,0.541450,0.108640,0.534816,0.051624,0.057400
105,115,0.656993,0.241693,0.655800,0.262371,0.020712
106,136,0.170320,0.569322,0.181454,0.574797,0.012407
108,121,0.806679,0.136027,0.783481,0.114665,0.031535
11,106,0.141420,0.574369,0.170320,0.569322,0.029337
11,136,0.141420,0.574369,0.181454,0.574797,0.040036
119,121,0.736492,0.125186,0.783481,0.114665,0.048152
119,124,0.736492,0.125186,0.685325,0.132610,0.051703
119,138,0.736492,0.125186,0.683012,0.135720,0.054508
123,139,0.268012,0.155495,0.305240,0.194163,0.053677
124,138,0.685325,0.132610,0.683012,0.135720,0.003875
125,148,0.839419,0.690488,0.806646,0.646792,0.054621
127,144,0.252628,0.618437,0.246917,0.647980,0.030091
129,146,0.556593,0.534472,0.511410,0.498035,0.058044
13,100,0.238453,0.168216,0.244186,0.207228,0.039431
13,123,0.238453,0.168216,0.268012,0.155495,0.032180
13,137,0.238453,0.168216,0.178666,0.170181,0.059819
135,141,0.541672,0.014278,0.534816,0.051624,0.037971
140,147,0.720954,0.726880,0.757560,0.759005,0.048703
16,33,0.159281,0.090507,0.144003,0.072845,0.023353
17,21,0.901774,0.730150,0.936189,0.683976,0.057588
18,68,0.039931,0.261675,0.057700,0.252428,0.020031
18,91,0.039931,0.261675,0.002529,0.256866,0.037710
19,108,0.815506,0.175114,0.806679,0.136027,0.040071
19,50,0.815506,0.175114,0.821361,0.168735,0.008659
19,59,0.815506,0.175114,0.842026,0.203411,0.038782
2,135,0.511748,0.001673,0.541672,0.014278,0.032470
2,141,0.511748,0.001673,0.534816,0.051624,0.055021
2,27,0.511748,0.001673,0.485308,0.025855,0.035830
2,3,0.511748,0.001673,0.552275,0.043246,0.058058
2,74,0.511748,0.001673,0.475938,0.032784,0.047437
21,80,0.936189,0.683976,0.891434,0.646013,0.058688
24,101,0.532285,0.900168,0.512102,0.947904,0.051827
25,34,0.513054,0.372505,0.548057,0.406998,0.049143
25,55,0.513054,0.372505,0.508162,0.396804,0.024786
26,125,0.830884,0.686790,0.839419,0.690488,0.009302
26,148,0.830884,0.686790,0.806646,0.646792,0.046768
26,86,0.830884,0.686790,0.801111,0.715438,0.041318
26,92,0.830884,0.686790,0.842027,0.650895,0.037584
27,135,0.485308,0.025855,0.541672,0.014278,0.057540
