i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,29,0.449544,0.940359,0.310749,0.832257,0.175927
1,10,0.513054,0.372505,0.538850,0.198830,0.175581
1,11,0.513054,0.372505,0.340006,0.316231,0.181968
1,20,0.513054,0.372505,0.636283,0.480833,0.164074
1,25,0.513054,0.372505,0.340006,0.316231,0.181968
1,5,0.513054,0.372505,0.445217,0.407609,0.076381
11,19,0.340006,0.316231,0.238453,0.168216,0.179504
12,16,0.897378,0.793833,0.712073,0.764240,0.187653
12,18,0.897378,0.793833,0.839419,0.690488,0.118487
14,21,0.455955,0.559474,0.421995,0.709711,0.154027
15,19,0.282475,0.309560,0.238453,0.168216,0.148041
15,28,0.282475,0.309560,0.351366,0.259552,0.085128
16,18,0.712073,0.764240,0.839419,0.690488,0.147161
19,25,0.238453,0.168216,0.340006,0.316231,0.179504
19,27,0.238453,0.168216,0.328125,0.102561,0.111138
19,28,0.238453,0.168216,0.351366,0.259552,0.145230
2,10,0.513054,0.372505,0.538850,0.198830,0.175581
2,11,0.513054,0.372505,0.340006,0.316231,0.181968
2,20,0.513054,0.372505,0.636283,0.480833,0.164074
2,25,0.513054,0.372505,0.340006,0.316231,0.181968
2,5,0.513054,0.372505,0.445217,0.407609,0.076381
21,29,0.421995,0.709711,0.310749,0.832257,0.165509
24,27,0.347244,0.000983,0.328125,0.102561,0.103362
27,28,0.328125,0.102561,0.351366,0.259552,0.158702
3,19,0.144003,0.072845,0.238453,0.168216,0.134225
3,22,0.144003,0.072845,0.007489,0.175535,0.170825
3,27,0.144003,0.072845,0.328125,0.102561,0.186505
4,29,0.187523,0.800967,0.310749,0.832257,0.127136
5,11,0.445217,0.407609,0.340006,0.316231,0.139353
5,14,0.445217,0.407609,0.455955,0.559474,0.152243
5,15,0.445217,0.407609,0.282475,0.309560,0.189996
5,25,0.445217,0.407609,0.340006,0.316231,0.139353
5,28,0.445217,0.407609,0.351366,0.259552,0.175297
6,19,0.158014,0.030479,0.238453,0.168216,0.159505
6,27,0.158014,0.030479,0.328125,0.102561,0.184752
7,16,0.897378,0.793833,0.712073,0.764240,0.187653
7,18,0.897378,0.793833,0.839419,0.690488,0.118487
8,16,0.611316,0.812313,0.712073,0.764240,0.111638
9,17,0.745239,0.541371,0.657561,0.518117,0.090709
9,18,0.745239,0.541371,0.839419,0.690488,0.176369
9,20,0.745239,0.541371,0.636283,0.480833,0.124644
9,26,0.745239,0.541371,0.889888,0.445738,0.173403
