i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,21,0.263624,0.891208,0.367636,0.763742,0.164517
0,24,0.263624,0.891208,0.243270,0.747917,0.144729
0,28,0.263624,0.891208,0.310071,0.735554,0.162436
0,6,0.263624,0.891208,0.243270,0.747917,0.144729
11,23,0.598377,0.317972,0.569431,0.487020,0.171508
13,18,0.909186,0.884963,0.914382,0.741265,0.143791
13,22,0.909186,0.884963,0.915861,0.743738,0.141382
15,17,0.927679,0.513465,0.995476,0.675532,0.175676
16,20,0.357183,0.701304,0.225296,0.836393,0.188795
2,26,0.338220,0.801715,0.496473,0.835235,0.161764
2,3,0.338220,0.801715,0.496473,0.835235,0.161764
20,21,0.225296,0.836393,0.367636,0.763742,0.159809
21,25,0.367636,0.763742,0.263624,0.891208,0.164517
21,26,0.367636,0.763742,0.496473,0.835235,0.147345
24,25,0.243270,0.747917,0.263624,0.891208,0.144729
25,28,0.263624,0.891208,0.310071,0.735554,0.162436
3,21,0.496473,0.835235,0.367636,0.763742,0.147345
3,7,0.496473,0.835235,0.338220,0.801715,0.161764
4,24,0.123789,0.600805,0.243270,0.747917,0.189519
4,6,0.123789,0.600805,0.243270,0.747917,0.189519
5,27,0.044687,0.557442,0.224086,0.545982,0.179764
6,25,0.243270,0.747917,0.263624,0.891208,0.144729
7,26,0.338220,0.801715,0.496473,0.835235,0.161764
