i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,109,0.516019,0.745559,0.522195,0.704937,0.041089
0,112,0.516019,0.745559,0.527456,0.698628,0.048304
0,145,0.516019,0.745559,0.548013,0.813298,0.074914
0,23,0.516019,0.745559,0.577934,0.794605,0.078987
0,29,0.516019,0.745559,0.560642,0.705553,0.059931
0,72,0.516019,0.745559,0.531649,0.854308,0.109866
0,74,0.516019,0.745559,0.585325,0.696619,0.084844
1,105,0.664907,0.692952,0.689119,0.605003,0.091221
1,132,0.664907,0.692952,0.712262,0.598773,0.105414
1,139,0.664907,0.692952,0.678597,0.724176,0.034093
1,29,0.664907,0.692952,0.560642,0.705553,0.105024
1,73,0.664907,0.692952,0.673488,0.632537,0.061021
1,74,0.664907,0.692952,0.585325,0.696619,0.079667
10,107,0.356175,0.992757,0.345016,0.961127,0.033540
10,14,0.356175,0.992757,0.293408,0.956407,0.072533
10,82,0.356175,0.992757,0.448538,0.958406,0.098544
101,102,0.775115,0.622657,0.841093,0.577638,0.079873
101,105,0.775115,0.622657,0.689119,0.605003,0.087790
101,132,0.775115,0.622657,0.712262,0.598773,0.067238
103,141,0.741592,0.954040,0.747810,0.894581,0.059783
104,127,0.757257,0.126299,0.736619,0.186761,0.063887
104,147,0.757257,0.126299,0.692355,0.086747,0.076004
105,132,0.689119,0.605003,0.712262,0.598773,0.023968
106,121,0.345688,0.137579,0.369484,0.189809,0.057396
108,128,0.217434,0.233148,0.255068,0.263764,0.048514
108,135,0.217434,0.233148,0.235908,0.231239,0.018572
109,112,0.522195,0.704937,0.527456,0.698628,0.008215
11,19,0.009556,0.266114,0.030782,0.356191,0.092544
116,133,0.664270,0.833720,0.747331,0.781981,0.097857
116,141,0.664270,0.833720,0.747810,0.894581,0.103359
118,136,0.385652,0.646206,0.309252,0.651927,0.076613
118,142,0.385652,0.646206,0.436162,0.589706,0.075786
119,128,0.285252,0.327808,0.255068,0.263764,0.070801
119,131,0.285252,0.327808,0.219538,0.355446,0.071289
119,135,0.285252,0.327808,0.235908,0.231239,0.108446
12,124,0.899749,0.158010,0.963717,0.217469,0.087334
12,140,0.899749,0.158010,0.963426,0.127269,0.070708
