i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
17,21,0.438598,0.338493,0.612889,0.340302,0.174301
2,27,0.581130,0.505942,0.666850,0.355330,0.173297
2,6,0.581130,0.505942,0.666850,0.355330,0.173297
27,29,0.666850,0.355330,0.503817,0.417527,0.174494
3,27,0.503817,0.417527,0.666850,0.355330,0.174494
3,6,0.503817,0.417527,0.666850,0.355330,0.174494
3,7,0.503817,0.417527,0.426570,0.260316,0.175164
4,11,0.274483,0.426253,0.303490,0.607146,0.183205
4,17,0.274483,0.426253,0.438598,0.338493,0.186106
6,29,0.666850,0.355330,0.503817,0.417527,0.174494
6,8,0.666850,0.355330,0.491904,0.317599,0.178969
7,19,0.426570,0.260316,0.484412,0.428205,0.177574
7,28,0.426570,0.260316,0.399539,0.439893,0.181600
7,29,0.426570,0.260316,0.503817,0.417527,0.175164
8,27,0.491904,0.317599,0.666850,0.355330,0.178969
