i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
11,22,0.556797,0.596780,0.499607,0.428216,0.178001
11,29,0.556797,0.596780,0.388880,0.625229,0.170310
12,19,0.121617,0.593070,0.278584,0.675068,0.177094
17,21,0.029585,0.628233,0.075095,0.448456,0.185448
18,27,0.161843,0.632169,0.161965,0.816710,0.184542
19,27,0.278584,0.675068,0.161965,0.816710,0.183474
2,23,0.184105,0.680840,0.079215,0.820478,0.174645
5,29,0.234415,0.710272,0.388880,0.625229,0.176328
8,19,0.109499,0.720476,0.278584,0.675068,0.175076
9,22,0.322822,0.391710,0.499607,0.428216,0.180515
