i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,28,0.441467,0.783633,0.601796,0.818461,0.164068
10,26,0.418948,0.202718,0.357191,0.380274,0.187990
14,21,0.758394,0.132071,0.920107,0.040498,0.185840
16,21,0.755125,0.043360,0.920107,0.040498,0.165007
2,10,0.253433,0.290091,0.418948,0.202718,0.187161
2,15,0.253433,0.290091,0.212503,0.127315,0.167844
2,26,0.253433,0.290091,0.357191,0.380274,0.137473
2,8,0.253433,0.290091,0.185886,0.151238,0.154411
3,10,0.253433,0.290091,0.418948,0.202718,0.187161
3,15,0.253433,0.290091,0.212503,0.127315,0.167844
3,26,0.253433,0.290091,0.357191,0.380274,0.137473
3,8,0.253433,0.290091,0.185886,0.151238,0.154411
