i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,140,0.088990,0.475319,0.156645,0.471830,0.067744
0,51,0.088990,0.475319,0.077905,0.391636,0.084414
0,56,0.088990,0.475319,0.143798,0.443587,0.063331
0,87,0.088990,0.475319,0.068078,0.383344,0.094323
1,159,0.313483,0.944853,0.298025,0.947887,0.015752
1,164,0.313483,0.944853,0.386990,0.874185,0.101967
1,17,0.313483,0.944853,0.357077,0.973005,0.051894
1,178,0.313483,0.944853,0.228007,0.982395,0.093357
1,24,0.313483,0.944853,0.346943,0.979129,0.047900
1,35,0.313483,0.944853,0.402786,0.904536,0.097982
1,38,0.313483,0.944853,0.228335,0.952185,0.085463
1,40,0.313483,0.944853,0.271211,0.933927,0.043661
1,88,0.313483,0.944853,0.254640,0.908568,0.069130
10,116,0.389609,0.196701,0.323033,0.147968,0.082506
10,144,0.389609,0.196701,0.460023,0.191273,0.070623
10,151,0.389609,0.196701,0.332333,0.129644,0.088188
10,192,0.389609,0.196701,0.380459,0.258660,0.062631
10,69,0.389609,0.196701,0.364667,0.167891,0.038106
10,89,0.389609,0.196701,0.449139,0.213773,0.061930
10,91,0.389609,0.196701,0.481019,0.220641,0.094493
10,96,0.389609,0.196701,0.321311,0.233218,0.077447
100,167,0.833317,0.396488,0.922554,0.359718,0.096515
100,179,0.833317,0.396488,0.830510,0.471406,0.074971
100,182,0.833317,0.396488,0.839065,0.457399,0.061182
101,103,0.071270,0.769917,0.032933,0.841925,0.081577
101,134,0.071270,0.769917,0.103484,0.835019,0.072636
101,149,0.071270,0.769917,0.153700,0.774686,0.082568
101,172,0.071270,0.769917,0.012160,0.742879,0.065000
102,109,0.716767,0.936495,0.769972,0.869614,0.085463
102,123,0.716767,0.936495,0.761164,0.980808,0.062727
102,146,0.716767,0.936495,0.713545,0.971127,0.034782
102,147,0.716767,0.936495,0.712836,0.841888,0.094688
102,152,0.716767,0.936495,0.683925,0.849018,0.093439
102,154,0.716767,0.936495,0.689989,0.836950,0.103084
103,134,0.032933,0.841925,0.103484,0.835019,0.070888
103,172,0.032933,0.841925,0.012160,0.742879,0.101201
104,112,0.512809,0.827213,0.496818,0.757548,0.071477
104,142,0.512809,0.827213,0.476036,0.749084,0.086351
104,156,0.512809,0.827213,0.470047,0.802662,0.049308
105,108,0.133714,0.014798,0.073483,0.021238,0.060574
105,188,0.133714,0.014798,0.044772,0.046631,0.094467
106,129,0.857428,0.218758,0.952790,0.251604,0.100860
106,161,0.857428,0.218758,0.891611,0.166743,0.062242
107,176,0.847603,0.681484,0.804101,0.645120,0.056698
108,188,0.073483,0.021238,0.044772,0.046631,0.038329
109,139,0.769972,0.869614,0.872231,0.858966,0.102812
109,147,0.769972,0.869614,0.712836,0.841888,0.063508
109,152,0.769972,0.869614,0.683925,0.849018,0.088478
109,154,0.769972,0.869614,0.689989,0.836950,0.086396
11,179,0.880815,0.507992,0.830510,0.471406,0.062203
11,182,0.880815,0.507992,0.839065,0.457399,0.065595
11,54,0.880815,0.507992,0.910246,0.574697,0.072910
11,76,0.880815,0.507992,0.808802,0.459345,0.086904
11,90,0.880815,0.507992,0.921608,0.552355,0.060267
110,113,0.206135,0.279482,0.265415,0.202173,0.097420
110,114,0.206135,0.279482,0.170198,0.337394,0.068156
111,128,0.567080,0.092281,0.637256,0.062518,0.076227
111,131,0.567080,0.092281,0.567824,0.100213,0.007967
111,145,0.567080,0.092281,0.536047,0.118342,0.040524
111,175,0.567080,0.092281,0.499021,0.043056,0.083995
111,196,0.567080,0.092281,0.671713,0.080224,0.105326
112,121,0.496818,0.757548,0.430413,0.720835,0.075878
112,136,0.496818,0.757548,0.480378,0.717090,0.043670
112,142,0.496818,0.757548,0.476036,0.749084,0.022440
112,155,0.496818,0.757548,0.533046,0.686350,0.079884
112,156,0.496818,0.757548,0.470047,0.802662,0.052460
112,181,0.496818,0.757548,0.412653,0.769018,0.084943
113,116,0.265415,0.202173,0.323033,0.147968,0.079108
113,135,0.265415,0.202173,0.206815,0.112368,0.107233
113,151,0.265415,0.202173,0.332333,0.129644,0.098684
114,119,0.170198,0.337394,0.219441,0.408884,0.086809
115,119,0.230500,0.473850,0.219441,0.408884,0.065900
115,126,0.230500,0.473850,0.285737,0.508475,0.065192
115,132,0.230500,0.473850,0.249700,0.419552,0.057593
115,140,0.230500,0.473850,0.156645,0.471830,0.073883
115,153,0.230500,0.473850,0.301438,0.465298,0.071451
115,163,0.230500,0.473850,0.237062,0.462760,0.012886
116,151,0.323033,0.147968,0.332333,0.129644,0.020550
117,130,0.368483,0.376674,0.415431,0.452545,0.089222
117,133,0.368483,0.376674,0.443012,0.420816,0.086621
117,187,0.368483,0.376674,0.471757,0.400627,0.106016
118,130,0.469723,0.488221,0.415431,0.452545,0.064965
118,133,0.469723,0.488221,0.443012,0.420816,0.072505
118,171,0.469723,0.488221,0.526260,0.518158,0.063974
118,187,0.469723,0.488221,0.471757,0.400627,0.087618
118,189,0.469723,0.488221,0.508354,0.482921,0.038992
119,132,0.219441,0.408884,0.249700,0.419552,0.032084
119,140,0.219441,0.408884,0.156645,0.471830,0.088913
119,153,0.219441,0.408884,0.301438,0.465298,0.099528
119,163,0.219441,0.408884,0.237062,0.462760,0.056684
12,137,0.322428,0.765109,0.282493,0.710144,0.067941
12,157,0.322428,0.765109,0.317146,0.670215,0.095041
12,173,0.322428,0.765109,0.352114,0.689850,0.080903
12,181,0.322428,0.765109,0.412653,0.769018,0.090310
12,197,0.322428,0.765109,0.300711,0.811465,0.051191
12,199,0.322428,0.765109,0.312337,0.793509,0.030140
12,30,0.322428,0.765109,0.226715,0.775613,0.096288
12,67,0.322428,0.765109,0.251285,0.797147,0.078024
12,82,0.322428,0.765109,0.346431,0.773826,0.025537
12,84,0.322428,0.765109,0.256932,0.827320,0.090332
12,86,0.322428,0.765109,0.219175,0.754009,0.103849
120,124,0.640910,0.582528,0.578181,0.545709,0.072737
120,125,0.640910,0.582528,0.646666,0.590314,0.009682
120,166,0.640910,0.582528,0.562541,0.635157,0.094401
120,174,0.640910,0.582528,0.596750,0.650662,0.081194
120,186,0.640910,0.582528,0.616224,0.592863,0.026763
121,136,0.430413,0.720835,0.480378,0.717090,0.050105
121,142,0.430413,0.720835,0.476036,0.749084,0.053660
121,155,0.430413,0.720835,0.533046,0.686350,0.108272
121,156,0.430413,0.720835,0.470047,0.802662,0.090921
121,173,0.430413,0.720835,0.352114,0.689850,0.084207
121,177,0.430413,0.720835,0.442272,0.657658,0.064280
121,181,0.430413,0.720835,0.412653,0.769018,0.051353
121,195,0.430413,0.720835,0.382630,0.653013,0.082964
122,138,0.207433,0.620909,0.286739,0.659050,0.088002
122,143,0.207433,0.620909,0.254787,0.610972,0.048386
123,146,0.761164,0.980808,0.713545,0.971127,0.048592
124,125,0.578181,0.545709,0.646666,0.590314,0.081730
124,166,0.578181,0.545709,0.562541,0.635157,0.090806
124,171,0.578181,0.545709,0.526260,0.518158,0.058778
124,174,0.578181,0.545709,0.596750,0.650662,0.106583
124,186,0.578181,0.545709,0.616224,0.592863,0.060586
124,189,0.578181,0.545709,0.508354,0.482921,0.093905
125,166,0.646666,0.590314,0.562541,0.635157,0.095331
125,174,0.646666,0.590314,0.596750,0.650662,0.078317
125,186,0.646666,0.590314,0.616224,0.592863,0.030549
126,132,0.285737,0.508475,0.249700,0.419552,0.095948
126,143,0.285737,0.508475,0.254787,0.610972,0.107068
126,153,0.285737,0.508475,0.301438,0.465298,0.045943
126,163,0.285737,0.508475,0.237062,0.462760,0.066777
127,150,0.963995,0.768730,0.887809,0.817348,0.090378
128,131,0.637256,0.062518,0.567824,0.100213,0.079004
128,196,0.637256,0.062518,0.671713,0.080224,0.038741
