i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,16,0.536744,0.023211,0.721033,0.007108,0.184990
10,21,0.130285,0.354171,0.022043,0.316805,0.114510
11,20,0.825795,0.202661,0.906219,0.075204,0.150709
12,16,0.572281,0.116157,0.721033,0.007108,0.184442
15,17,0.129661,0.266961,0.081162,0.093879,0.179749
15,21,0.129661,0.266961,0.022043,0.316805,0.118600
15,28,0.129661,0.266961,0.165913,0.386235,0.124662
18,23,0.758822,0.598909,0.834763,0.691308,0.119602
18,24,0.758822,0.598909,0.628341,0.501067,0.163090
18,25,0.758822,0.598909,0.899396,0.535169,0.154350
19,20,0.802227,0.212281,0.906219,0.075204,0.172060
2,5,0.389804,0.638685,0.298743,0.752603,0.145841
21,28,0.022043,0.316805,0.165913,0.386235,0.159747
23,25,0.834763,0.691308,0.899396,0.535169,0.168987
27,28,0.343736,0.369235,0.165913,0.386235,0.178634
5,22,0.298743,0.752603,0.353030,0.855892,0.116686
6,18,0.834763,0.691308,0.758822,0.598909,0.119602
6,25,0.834763,0.691308,0.899396,0.535169,0.168987
7,18,0.639929,0.467831,0.758822,0.598909,0.176966
7,9,0.639929,0.467831,0.738266,0.386628,0.127531
9,19,0.738266,0.386628,0.802227,0.212281,0.185709
9,24,0.738266,0.386628,0.628341,0.501067,0.158682
