i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,17,0.879106,0.114599,0.910307,0.193177,0.084546
0,2,0.879106,0.114599,0.720185,0.217304,0.189220
0,28,0.879106,0.114599,0.910307,0.193177,0.084546
1,14,0.830504,0.515450,0.762636,0.688485,0.185869
1,21,0.830504,0.515450,0.917624,0.646440,0.157315
1,27,0.830504,0.515450,0.829083,0.684846,0.169401
1,29,0.830504,0.515450,0.927349,0.563856,0.108269
1,5,0.830504,0.515450,0.875809,0.460937,0.070881
10,19,0.534087,0.419806,0.587873,0.375132,0.069919
10,23,0.534087,0.419806,0.531334,0.347130,0.072727
11,12,0.029665,0.286686,0.008640,0.390315,0.105740
11,18,0.029665,0.286686,0.044081,0.383054,0.097440
14,21,0.762636,0.688485,0.917624,0.646440,0.160589
14,26,0.762636,0.688485,0.832629,0.531304,0.172061
14,27,0.762636,0.688485,0.829083,0.684846,0.066546
16,24,0.687260,0.159491,0.543276,0.043457,0.184920
19,23,0.587873,0.375132,0.531334,0.347130,0.063093
2,16,0.720185,0.217304,0.687260,0.159491,0.066531
21,26,0.917624,0.646440,0.832629,0.531304,0.143110
21,27,0.917624,0.646440,0.829083,0.684846,0.096511
21,29,0.917624,0.646440,0.927349,0.563856,0.083155
26,27,0.832629,0.531304,0.829083,0.684846,0.153583
26,29,0.832629,0.531304,0.927349,0.563856,0.100158
27,29,0.829083,0.684846,0.927349,0.563856,0.155868
3,13,0.336359,0.197703,0.254882,0.036343,0.180764
3,15,0.336359,0.197703,0.254882,0.036343,0.180764
3,6,0.336359,0.197703,0.377801,0.320461,0.129565
3,9,0.336359,0.197703,0.256455,0.051385,0.166715
4,7,0.274455,0.807182,0.341556,0.749387,0.088559
5,26,0.875809,0.460937,0.832629,0.531304,0.082559
5,29,0.875809,0.460937,0.927349,0.563856,0.115103
6,10,0.377801,0.320461,0.534087,0.419806,0.185188
6,22,0.377801,0.320461,0.303485,0.386386,0.099343
6,23,0.377801,0.320461,0.531334,0.347130,0.155831
8,12,0.029665,0.286686,0.008640,0.390315,0.105740
8,18,0.029665,0.286686,0.044081,0.383054,0.097440
