i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,29,0.752398,0.391166,0.774760,0.555492,0.165840
10,12,0.543532,0.675642,0.700650,0.769580,0.183059
10,15,0.543532,0.675642,0.700650,0.769580,0.183059
10,25,0.543532,0.675642,0.684174,0.758717,0.163345
12,16,0.700650,0.769580,0.715567,0.943351,0.174409
12,28,0.700650,0.769580,0.737588,0.607942,0.165805
14,19,0.389327,0.168077,0.221362,0.150022,0.168933
15,16,0.700650,0.769580,0.715567,0.943351,0.174409
15,28,0.700650,0.769580,0.737588,0.607942,0.165805
16,18,0.715567,0.943351,0.641712,0.787656,0.172324
16,25,0.715567,0.943351,0.684174,0.758717,0.187283
17,19,0.037329,0.142321,0.221362,0.150022,0.184194
19,23,0.221362,0.150022,0.062173,0.075106,0.175936
2,26,0.690983,0.992735,0.763308,0.841083,0.168015
2,9,0.690983,0.992735,0.763308,0.841083,0.168015
21,29,0.688665,0.399020,0.774760,0.555492,0.178594
24,26,0.924809,0.926629,0.763308,0.841083,0.182758
6,26,0.924809,0.926629,0.763308,0.841083,0.182758
6,9,0.924809,0.926629,0.763308,0.841083,0.182758
8,29,0.606229,0.536148,0.774760,0.555492,0.169638
9,24,0.763308,0.841083,0.924809,0.926629,0.182758
