i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,114,0.088990,0.475319,0.170198,0.337394,0.160057
0,115,0.088990,0.475319,0.230500,0.473850,0.141518
0,119,0.088990,0.475319,0.219441,0.408884,0.146393
0,122,0.088990,0.475319,0.207433,0.620909,0.187683
0,126,0.088990,0.475319,0.285737,0.508475,0.199521
0,132,0.088990,0.475319,0.249700,0.419552,0.170111
0,140,0.088990,0.475319,0.156645,0.471830,0.067744
0,25,0.088990,0.475319,0.076975,0.605896,0.131129
0,3,0.088990,0.475319,0.079766,0.280775,0.194762
0,51,0.088990,0.475319,0.077905,0.391636,0.084414
0,56,0.088990,0.475319,0.143798,0.443587,0.063331
0,61,0.088990,0.475319,0.097724,0.592986,0.117991
0,64,0.088990,0.475319,0.257777,0.521130,0.174893
0,87,0.088990,0.475319,0.068078,0.383344,0.094323
0,99,0.088990,0.475319,0.276712,0.486285,0.188042
1,12,0.313483,0.944853,0.322428,0.765109,0.179966
1,17,0.313483,0.944853,0.357077,0.973005,0.051894
1,24,0.313483,0.944853,0.346943,0.979129,0.047900
1,30,0.313483,0.944853,0.226715,0.775613,0.190186
1,35,0.313483,0.944853,0.402786,0.904536,0.097982
1,38,0.313483,0.944853,0.228335,0.952185,0.085463
1,40,0.313483,0.944853,0.271211,0.933927,0.043661
1,58,0.313483,0.944853,0.195006,0.885202,0.132646
1,6,0.313483,0.944853,0.408557,0.800723,0.172663
1,67,0.313483,0.944853,0.251285,0.797147,0.160267
1,8,0.313483,0.944853,0.116928,0.871785,0.209696
1,82,0.313483,0.944853,0.346431,0.773826,0.174172
1,84,0.313483,0.944853,0.256932,0.827320,0.130430
1,88,0.313483,0.944853,0.254640,0.908568,0.069130
10,110,0.389609,0.196701,0.206135,0.279482,0.201284
10,111,0.389609,0.196701,0.567080,0.092281,0.205912
10,113,0.389609,0.196701,0.265415,0.202173,0.124315
10,116,0.389609,0.196701,0.323033,0.147968,0.082506
10,117,0.389609,0.196701,0.368483,0.376674,0.181208
10,131,0.389609,0.196701,0.567824,0.100213,0.202659
10,135,0.389609,0.196701,0.206815,0.112368,0.201310
10,141,0.389609,0.196701,0.392004,0.009945,0.186772
10,144,0.389609,0.196701,0.460023,0.191273,0.070623
10,145,0.389609,0.196701,0.536047,0.118342,0.166085
10,16,0.389609,0.196701,0.238924,0.301642,0.183626
10,19,0.389609,0.196701,0.325404,0.320697,0.139633
10,22,0.389609,0.196701,0.290659,0.301050,0.143804
10,27,0.389609,0.196701,0.509889,0.339819,0.186949
10,29,0.389609,0.196701,0.232840,0.176673,0.158043
10,31,0.389609,0.196701,0.503083,0.099812,0.149211
10,33,0.389609,0.196701,0.258227,0.259150,0.145468
10,34,0.389609,0.196701,0.562952,0.122978,0.188370
