i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,119,0.217077,0.799542,0.199953,0.718221,0.083104
0,126,0.217077,0.799542,0.210852,0.724065,0.075733
0,128,0.217077,0.799542,0.086311,0.845971,0.138764
0,129,0.217077,0.799542,0.157153,0.698618,0.117374
0,13,0.217077,0.799542,0.263879,0.941774,0.149735
0,134,0.217077,0.799542,0.210476,0.970794,0.171380
0,144,0.217077,0.799542,0.170228,0.755863,0.064053
0,3,0.217077,0.799542,0.085597,0.907587,0.170179
0,32,0.217077,0.799542,0.277778,0.676170,0.137496
0,37,0.217077,0.799542,0.075135,0.711940,0.166798
0,40,0.217077,0.799542,0.179427,0.873830,0.083285
0,41,0.217077,0.799542,0.066108,0.832788,0.154587
0,43,0.217077,0.799542,0.176526,0.717634,0.091396
0,48,0.217077,0.799542,0.261318,0.829284,0.053309
0,49,0.217077,0.799542,0.240969,0.865111,0.069786
0,64,0.217077,0.799542,0.217914,0.902833,0.103295
0,68,0.217077,0.799542,0.136029,0.860814,0.101603
0,8,0.217077,0.799542,0.142463,0.704012,0.121216
0,90,0.217077,0.799542,0.255756,0.905158,0.112476
0,94,0.217077,0.799542,0.067962,0.850168,0.157475
1,109,0.433916,0.222419,0.491325,0.240393,0.060157
1,111,0.433916,0.222419,0.419645,0.124608,0.098846
1,124,0.433916,0.222419,0.462590,0.211272,0.030764
1,137,0.433916,0.222419,0.409991,0.305107,0.086080
1,139,0.433916,0.222419,0.324909,0.221826,0.109009
1,17,0.433916,0.222419,0.444541,0.181617,0.042162
1,18,0.433916,0.222419,0.416116,0.253235,0.035588
1,20,0.433916,0.222419,0.414366,0.373929,0.152766
1,31,0.433916,0.222419,0.542741,0.287515,0.126809
1,35,0.433916,0.222419,0.469095,0.385901,0.167225
1,51,0.433916,0.222419,0.381423,0.071179,0.160090
1,56,0.433916,0.222419,0.375488,0.098441,0.137055
1,81,0.433916,0.222419,0.466918,0.122102,0.105606
1,82,0.433916,0.222419,0.456158,0.227225,0.022755
10,116,0.919431,0.083424,0.934216,0.236157,0.153446
10,12,0.919431,0.083424,0.921942,0.228607,0.145205
10,123,0.919431,0.083424,0.760660,0.089972,0.158906
10,140,0.919431,0.083424,0.853254,0.175273,0.113206
10,142,0.919431,0.083424,0.932745,0.152258,0.070110
10,146,0.919431,0.083424,0.743116,0.058763,0.178031
10,36,0.919431,0.083424,0.927899,0.012404,0.071523
10,39,0.919431,0.083424,0.753613,0.079913,0.165855
10,66,0.919431,0.083424,0.805727,0.049523,0.118651
10,92,0.919431,0.083424,0.974136,0.237366,0.163373
100,104,0.684754,0.545644,0.683636,0.478614,0.067040
100,115,0.684754,0.545644,0.828684,0.618654,0.161388
100,125,0.684754,0.545644,0.516035,0.604494,0.178689
100,130,0.684754,0.545644,0.764906,0.689254,0.164463
100,132,0.684754,0.545644,0.797431,0.411125,0.175475
100,138,0.684754,0.545644,0.864584,0.545039,0.179830
100,147,0.684754,0.545644,0.849956,0.574681,0.167734
100,148,0.684754,0.545644,0.642632,0.647895,0.110587
100,149,0.684754,0.545644,0.799670,0.445198,0.152627
101,103,0.590299,0.963739,0.593864,0.972493,0.009452
101,114,0.590299,0.963739,0.491990,0.885192,0.125835
101,121,0.590299,0.963739,0.705690,0.853310,0.159717
101,122,0.590299,0.963739,0.676924,0.965726,0.086648
101,145,0.590299,0.963739,0.707313,0.937987,0.119815
102,111,0.537065,0.055278,0.419645,0.124608,0.136360
