i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,23,0.467023,0.647072,0.396902,0.522748,0.142735
1,24,0.834234,0.300362,0.813945,0.119213,0.182282
1,6,0.834234,0.300362,0.684306,0.274839,0.152086
1,7,0.834234,0.300362,0.814136,0.472447,0.173255
10,11,0.031744,0.747092,0.165800,0.874997,0.185285
13,25,0.297019,0.493964,0.209468,0.365629,0.155355
18,25,0.320815,0.260836,0.209468,0.365629,0.152904
21,29,0.103590,0.662214,0.227078,0.557951,0.161617
22,26,0.802337,0.250999,0.820454,0.414553,0.164555
23,29,0.396902,0.522748,0.227078,0.557951,0.173434
25,28,0.209468,0.365629,0.082804,0.441799,0.147803
28,29,0.082804,0.441799,0.227078,0.557951,0.185219
3,25,0.320815,0.260836,0.209468,0.365629,0.152904
4,19,0.350872,0.993081,0.502069,0.993374,0.151198
6,12,0.684306,0.274839,0.578218,0.419371,0.179287
6,16,0.684306,0.274839,0.578218,0.419371,0.179287
7,9,0.814136,0.472447,0.776405,0.628302,0.160357
8,25,0.036417,0.323825,0.209468,0.365629,0.178029
