i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,117,0.336105,0.030480,0.322005,0.085207,0.056514
0,85,0.336105,0.030480,0.224722,0.045016,0.112328
0,87,0.336105,0.030480,0.409170,0.017356,0.074235
1,145,0.657234,0.786640,0.548734,0.783212,0.108554
1,49,0.657234,0.786640,0.634149,0.870529,0.087008
1,50,0.657234,0.786640,0.681114,0.695277,0.094432
1,64,0.657234,0.786640,0.660780,0.675624,0.111072
1,79,0.657234,0.786640,0.546416,0.772108,0.111767
10,134,0.241894,0.306672,0.290038,0.269641,0.060738
10,14,0.241894,0.306672,0.278899,0.273806,0.049492
10,42,0.241894,0.306672,0.142915,0.320392,0.099925
10,52,0.241894,0.306672,0.292419,0.370316,0.081262
10,62,0.241894,0.306672,0.236429,0.345333,0.039045
10,68,0.241894,0.306672,0.247492,0.207376,0.099453
100,141,0.450568,0.952659,0.503667,0.923340,0.060656
101,108,0.862199,0.504389,0.773168,0.565540,0.108008
101,126,0.862199,0.504389,0.849368,0.550006,0.047386
101,127,0.862199,0.504389,0.786835,0.438893,0.099847
101,138,0.862199,0.504389,0.874440,0.584269,0.080812
102,110,0.637167,0.457075,0.613657,0.446751,0.025677
102,112,0.637167,0.457075,0.673197,0.432572,0.043572
103,142,0.430840,0.143764,0.495196,0.189470,0.078935
104,146,0.865904,0.221384,0.893219,0.191969,0.040141
105,123,0.478794,0.565369,0.500836,0.612206,0.051765
105,129,0.478794,0.565369,0.406676,0.564601,0.072122
106,115,0.723977,0.906027,0.779017,0.916444,0.056017
106,130,0.723977,0.906027,0.790290,0.971887,0.093461
107,119,0.692003,0.155312,0.628509,0.211447,0.084750
108,114,0.773168,0.565540,0.718718,0.548585,0.057028
108,124,0.773168,0.565540,0.765481,0.658616,0.093393
108,126,0.773168,0.565540,0.849368,0.550006,0.077767
108,138,0.773168,0.565540,0.874440,0.584269,0.102989
11,103,0.411164,0.199400,0.430840,0.143764,0.059013
11,131,0.411164,0.199400,0.448799,0.274396,0.083910
11,140,0.411164,0.199400,0.377280,0.263699,0.072681
11,142,0.411164,0.199400,0.495196,0.189470,0.084617
11,59,0.411164,0.199400,0.410844,0.306345,0.106946
110,112,0.613657,0.446751,0.673197,0.432572,0.061206
110,121,0.613657,0.446751,0.529766,0.366046,0.116409
111,129,0.356602,0.592994,0.406676,0.564601,0.057564
111,133,0.356602,0.592994,0.334339,0.578625,0.026497
112,127,0.673197,0.432572,0.786835,0.438893,0.113814
112,137,0.673197,0.432572,0.707462,0.354026,0.085694
113,117,0.259275,0.185317,0.322005,0.085207,0.118140
113,134,0.259275,0.185317,0.290038,0.269641,0.089760
114,124,0.718718,0.548585,0.765481,0.658616,0.119556
114,147,0.718718,0.548585,0.625679,0.580354,0.098314
115,130,0.779017,0.916444,0.790290,0.971887,0.056577
118,125,0.977636,0.842581,0.928560,0.752862,0.102264
119,122,0.628509,0.211447,0.697293,0.281916,0.098474
12,144,0.963312,0.361824,0.984153,0.442110,0.082947
12,44,0.963312,0.361824,0.929304,0.270357,0.097585
122,137,0.697293,0.281916,0.707462,0.354026,0.072824
123,129,0.500836,0.612206,0.406676,0.564601,0.105511
123,132,0.500836,0.612206,0.611203,0.636143,0.112933
126,138,0.849368,0.550006,0.874440,0.584269,0.042456
127,137,0.786835,0.438893,0.707462,0.354026,0.116200
128,141,0.540660,0.838835,0.503667,0.923340,0.092247
128,145,0.540660,0.838835,0.548734,0.783212,0.056206
129,133,0.406676,0.564601,0.334339,0.578625,0.073684
13,105,0.371565,0.545041,0.478794,0.565369,0.109139
13,111,0.371565,0.545041,0.356602,0.592994,0.050234
13,129,0.371565,0.545041,0.406676,0.564601,0.040192
13,133,0.371565,0.545041,0.334339,0.578625,0.050136
13,31,0.371565,0.545041,0.383751,0.562671,0.021431
13,57,0.371565,0.545041,0.405651,0.594826,0.060336
13,74,0.371565,0.545041,0.352489,0.565114,0.027692
13,82,0.371565,0.545041,0.319910,0.618627,0.089907
131,140,0.448799,0.274396,0.377280,0.263699,0.072315
131,142,0.448799,0.274396,0.495196,0.189470,0.096773
132,147,0.611203,0.636143,0.625679,0.580354,0.057636
134,140,0.290038,0.269641,0.377280,0.263699,0.087444
136,143,0.066339,0.670600,0.007678,0.636413,0.067897
136,149,0.066339,0.670600,0.102743,0.561829,0.114701
139,149,0.168507,0.529079,0.102743,0.561829,0.073467
14,113,0.278899,0.273806,0.259275,0.185317,0.090639
14,134,0.278899,0.273806,0.290038,0.269641,0.011892
14,140,0.278899,0.273806,0.377280,0.263699,0.098899
14,52,0.278899,0.273806,0.292419,0.370316,0.097452
14,62,0.278899,0.273806,0.236429,0.345333,0.083185
14,68,0.278899,0.273806,0.247492,0.207376,0.073480
15,104,0.768030,0.157824,0.865904,0.221384,0.116701
15,107,0.768030,0.157824,0.692003,0.155312,0.076068
15,38,0.768030,0.157824,0.695673,0.228433,0.101100
15,55,0.768030,0.157824,0.750060,0.071438,0.088236
