i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,119,0.217077,0.799542,0.199953,0.718221,0.083104
0,126,0.217077,0.799542,0.210852,0.724065,0.075733
0,144,0.217077,0.799542,0.170228,0.755863,0.064053
0,40,0.217077,0.799542,0.179427,0.873830,0.083285
0,48,0.217077,0.799542,0.261318,0.829284,0.053309
0,49,0.217077,0.799542,0.240969,0.865111,0.069786
1,109,0.433916,0.222419,0.491325,0.240393,0.060157
1,124,0.433916,0.222419,0.462590,0.211272,0.030764
1,137,0.433916,0.222419,0.409991,0.305107,0.086080
1,17,0.433916,0.222419,0.444541,0.181617,0.042162
1,18,0.433916,0.222419,0.416116,0.253235,0.035588
1,82,0.433916,0.222419,0.456158,0.227225,0.022755
10,142,0.919431,0.083424,0.932745,0.152258,0.070110
10,36,0.919431,0.083424,0.927899,0.012404,0.071523
100,104,0.684754,0.545644,0.683636,0.478614,0.067040
101,103,0.590299,0.963739,0.593864,0.972493,0.009452
101,122,0.590299,0.963739,0.676924,0.965726,0.086648
103,122,0.593864,0.972493,0.676924,0.965726,0.083335
105,116,0.917738,0.275852,0.934216,0.236157,0.042979
106,108,0.092033,0.488089,0.170484,0.467625,0.081076
107,132,0.815842,0.324956,0.797431,0.411125,0.088114
108,118,0.170484,0.467625,0.204586,0.433983,0.047902
109,124,0.491325,0.240393,0.462590,0.211272,0.040912
11,15,0.071672,0.054941,0.030288,0.040352,0.043879
11,78,0.071672,0.054941,0.023179,0.013021,0.064100
11,98,0.071672,0.054941,0.077764,0.062387,0.009621
112,117,0.748597,0.262801,0.709700,0.276876,0.041365
115,138,0.828684,0.618654,0.864584,0.545039,0.081902
115,147,0.828684,0.618654,0.849956,0.574681,0.048848
116,142,0.934216,0.236157,0.932745,0.152258,0.083911
119,126,0.199953,0.718221,0.210852,0.724065,0.012367
119,129,0.199953,0.718221,0.157153,0.698618,0.047075
119,144,0.199953,0.718221,0.170228,0.755863,0.047963
12,105,0.921942,0.228607,0.917738,0.275852,0.047431
12,116,0.921942,0.228607,0.934216,0.236157,0.014410
12,140,0.921942,0.228607,0.853254,0.175273,0.086963
12,142,0.921942,0.228607,0.932745,0.152258,0.077110
12,88,0.921942,0.228607,0.872795,0.259440,0.058018
12,92,0.921942,0.228607,0.974136,0.237366,0.052924
12,95,0.921942,0.228607,0.960402,0.295330,0.077014
120,123,0.674085,0.113386,0.760660,0.089972,0.089686
120,127,0.674085,0.113386,0.621871,0.165492,0.073765
120,146,0.674085,0.113386,0.743116,0.058763,0.088029
121,145,0.705690,0.853310,0.707313,0.937987,0.084693
122,145,0.676924,0.965726,0.707313,0.937987,0.041146
123,146,0.760660,0.089972,0.743116,0.058763,0.035802
126,129,0.210852,0.724065,0.157153,0.698618,0.059423
126,144,0.210852,0.724065,0.170228,0.755863,0.051589
128,136,0.086311,0.845971,0.016035,0.875464,0.076214
129,144,0.157153,0.698618,0.170228,0.755863,0.058719
13,134,0.263879,0.941774,0.210476,0.970794,0.060779
13,135,0.263879,0.941774,0.309315,0.988963,0.065507
13,42,0.263879,0.941774,0.242434,0.993628,0.056113
13,49,0.263879,0.941774,0.240969,0.865111,0.080014
13,64,0.263879,0.941774,0.217914,0.902833,0.060243
13,75,0.263879,0.941774,0.330155,0.948576,0.066623
13,90,0.263879,0.941774,0.255756,0.905158,0.037507
132,149,0.797431,0.411125,0.799670,0.445198,0.034147
138,147,0.864584,0.545039,0.849956,0.574681,0.033054
