i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,100,0.306236,0.139174,0.243556,0.025565,0.129753
0,115,0.306236,0.139174,0.398803,0.208085,0.115401
0,118,0.306236,0.139174,0.389610,0.223404,0.118515
0,123,0.306236,0.139174,0.318223,0.192626,0.054779
0,139,0.306236,0.139174,0.377327,0.243121,0.125932
0,15,0.306236,0.139174,0.349182,0.073298,0.078639
0,37,0.306236,0.139174,0.381283,0.095340,0.086911
0,40,0.306236,0.139174,0.268391,0.233668,0.101791
0,60,0.306236,0.139174,0.328189,0.158847,0.029478
0,7,0.306236,0.139174,0.403688,0.215848,0.123999
0,75,0.306236,0.139174,0.224604,0.247686,0.135789
0,83,0.306236,0.139174,0.391238,0.171268,0.090859
0,88,0.306236,0.139174,0.259150,0.200608,0.077403
1,106,0.473823,0.825668,0.532473,0.856155,0.066101
1,12,0.473823,0.825668,0.466042,0.874221,0.049173
1,121,0.473823,0.825668,0.566824,0.848405,0.095741
1,142,0.473823,0.825668,0.385008,0.740818,0.122831
1,146,0.473823,0.825668,0.493218,0.769548,0.059377
1,33,0.473823,0.825668,0.414160,0.884632,0.083883
1,45,0.473823,0.825668,0.567074,0.761840,0.113003
1,65,0.473823,0.825668,0.582013,0.752067,0.130852
1,86,0.473823,0.825668,0.396490,0.787375,0.086294
1,96,0.473823,0.825668,0.459692,0.813787,0.018461
10,108,0.768092,0.364262,0.726920,0.293986,0.081448
10,148,0.768092,0.364262,0.825507,0.274038,0.106943
10,149,0.768092,0.364262,0.672222,0.380428,0.097223
10,26,0.768092,0.364262,0.837012,0.268333,0.118120
10,35,0.768092,0.364262,0.775839,0.434013,0.070180
10,48,0.768092,0.364262,0.884065,0.381531,0.117252
10,84,0.768092,0.364262,0.819307,0.250738,0.124542
10,93,0.768092,0.364262,0.682040,0.437971,0.113305
100,110,0.243556,0.025565,0.177718,0.017111,0.066378
101,116,0.997213,0.644410,0.892976,0.714118,0.125398
102,142,0.359097,0.728666,0.385008,0.740818,0.028619
103,116,0.886112,0.737976,0.892976,0.714118,0.024826
103,127,0.886112,0.737976,0.774181,0.669983,0.130964
103,131,0.886112,0.737976,0.903474,0.830370,0.094011
104,117,0.255896,0.287829,0.127240,0.311781,0.130867
104,123,0.255896,0.287829,0.318223,0.192626,0.113791
104,135,0.255896,0.287829,0.295524,0.361345,0.083516
104,139,0.255896,0.287829,0.377327,0.243121,0.129400
105,120,0.617617,0.640853,0.622648,0.648461,0.009120
105,132,0.617617,0.640853,0.566740,0.552930,0.101582
105,147,0.617617,0.640853,0.644485,0.725959,0.089246
106,114,0.532473,0.856155,0.606426,0.971671,0.137160
106,121,0.532473,0.856155,0.566824,0.848405,0.035215
106,136,0.532473,0.856155,0.606864,0.972593,0.138173
106,146,0.532473,0.856155,0.493218,0.769548,0.095088
107,117,0.029395,0.273686,0.127240,0.311781,0.105000
107,133,0.029395,0.273686,0.107994,0.382904,0.134560
108,144,0.726920,0.293986,0.828129,0.203765,0.135583
108,145,0.726920,0.293986,0.775577,0.165418,0.137467
108,148,0.726920,0.293986,0.825507,0.274038,0.100584
108,149,0.726920,0.293986,0.672222,0.380428,0.102295
109,143,0.467753,0.036583,0.494194,0.007866,0.039036
11,122,0.001062,0.697028,0.043963,0.757473,0.074122
11,61,0.001062,0.697028,0.079912,0.800412,0.130022
11,79,0.001062,0.697028,0.133556,0.658880,0.137876
111,113,0.896211,0.426583,0.956174,0.301621,0.138604
