i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,2,0.446251,0.922035,0.582706,0.818904,0.171044
1,4,0.123822,0.485792,0.282918,0.425914,0.169991
10,12,0.191605,0.510553,0.040037,0.481282,0.154368
10,27,0.191605,0.510553,0.098637,0.628717,0.150353
11,28,0.709064,0.497426,0.858891,0.410323,0.173306
12,27,0.040037,0.481282,0.098637,0.628717,0.158653
13,27,0.070211,0.467759,0.098637,0.628717,0.163449
14,15,0.559494,0.501424,0.542107,0.327996,0.174297
15,20,0.542107,0.327996,0.559494,0.501424,0.174297
15,21,0.542107,0.327996,0.425052,0.186116,0.183935
18,25,0.299809,0.000085,0.115204,0.001206,0.184609
2,22,0.582706,0.818904,0.491651,0.689862,0.157933
3,15,0.434184,0.433263,0.542107,0.327996,0.150759
3,4,0.434184,0.433263,0.282918,0.425914,0.151445
6,19,0.795500,0.771725,0.951606,0.870404,0.184680
7,11,0.790022,0.666159,0.709064,0.497426,0.187150
8,12,0.196658,0.525380,0.040037,0.481282,0.162711
9,23,0.704397,0.181434,0.632879,0.017507,0.178848
