i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,24,0.205811,0.454329,0.020355,0.450136,0.185504
0,4,0.205811,0.454329,0.288653,0.287919,0.185890
10,28,0.311884,0.517432,0.452557,0.427269,0.167088
14,17,0.749825,0.950108,0.605617,0.841096,0.180775
3,18,0.281989,0.521304,0.114925,0.496360,0.168916
4,15,0.288653,0.287919,0.264541,0.124540,0.165149
4,9,0.288653,0.287919,0.128113,0.359057,0.175596
5,7,0.609823,0.738964,0.551193,0.569091,0.179706
6,28,0.311884,0.517432,0.452557,0.427269,0.167088
7,28,0.551193,0.569091,0.452557,0.427269,0.172750
8,17,0.749825,0.950108,0.605617,0.841096,0.180775
