i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,102,0.976138,0.107094,0.977374,0.080514,0.026608
0,107,0.976138,0.107094,0.778446,0.148216,0.201924
0,135,0.976138,0.107094,0.932753,0.036357,0.082982
0,137,0.976138,0.107094,0.989441,0.225451,0.119103
0,38,0.976138,0.107094,0.843054,0.230881,0.181754
0,40,0.976138,0.107094,0.816856,0.104435,0.159304
0,41,0.976138,0.107094,0.931808,0.138811,0.054508
0,5,0.976138,0.107094,0.865352,0.057389,0.121425
1,105,0.542120,0.971703,0.402477,0.960627,0.140082
1,12,0.542120,0.971703,0.478914,0.917157,0.083489
1,128,0.542120,0.971703,0.435413,0.961200,0.107224
1,131,0.542120,0.971703,0.702307,0.920989,0.168023
1,144,0.542120,0.971703,0.667797,0.883447,0.153570
1,146,0.542120,0.971703,0.547355,0.929480,0.042546
1,21,0.542120,0.971703,0.467026,0.936630,0.082881
1,34,0.542120,0.971703,0.403372,0.991496,0.140153
1,4,0.542120,0.971703,0.613690,0.958375,0.072800
1,42,0.542120,0.971703,0.345068,0.992429,0.198139
1,54,0.542120,0.971703,0.719097,0.968655,0.177003
1,55,0.542120,0.971703,0.536380,0.927227,0.044845
1,57,0.542120,0.971703,0.411517,0.852264,0.176983
1,66,0.542120,0.971703,0.557513,0.968464,0.015730
1,85,0.542120,0.971703,0.655709,0.913630,0.127573
1,9,0.542120,0.971703,0.729181,0.911440,0.196528
10,106,0.282080,0.458303,0.133040,0.528358,0.164683
10,110,0.282080,0.458303,0.238309,0.379517,0.090128
10,114,0.282080,0.458303,0.217465,0.576096,0.134352
10,119,0.282080,0.458303,0.179867,0.560257,0.144369
10,136,0.282080,0.458303,0.392279,0.546424,0.141100
10,50,0.282080,0.458303,0.312384,0.508991,0.059056
10,52,0.282080,0.458303,0.220266,0.305074,0.165227
10,61,0.282080,0.458303,0.365131,0.510492,0.098087
10,74,0.282080,0.458303,0.308548,0.298149,0.162326
10,81,0.282080,0.458303,0.106842,0.408753,0.182109
10,86,0.282080,0.458303,0.123093,0.541238,0.179319
10,88,0.282080,0.458303,0.218178,0.473908,0.065780
10,95,0.282080,0.458303,0.220554,0.328277,0.143847
10,97,0.282080,0.458303,0.247696,0.664395,0.208941
100,123,0.479344,0.017949,0.432246,0.203350,0.191289
100,124,0.479344,0.017949,0.445015,0.085308,0.075602
100,130,0.479344,0.017949,0.599985,0.007105,0.121128
100,138,0.479344,0.017949,0.615955,0.152104,0.191469
100,139,0.479344,0.017949,0.278692,0.004058,0.201132
100,143,0.479344,0.017949,0.534426,0.159352,0.151752
101,136,0.588262,0.578597,0.392279,0.546424,0.198606
101,140,0.588262,0.578597,0.641459,0.491481,0.102074
101,141,0.588262,0.578597,0.692549,0.481441,0.142530
101,142,0.588262,0.578597,0.528432,0.676893,0.115074
102,135,0.977374,0.080514,0.932753,0.036357,0.062777
102,137,0.977374,0.080514,0.989441,0.225451,0.145438
103,107,0.674063,0.318473,0.778446,0.148216,0.199708
103,113,0.674063,0.318473,0.842777,0.311494,0.168859
103,134,0.674063,0.318473,0.611782,0.234207,0.104784
103,138,0.674063,0.318473,0.615955,0.152104,0.176224
103,140,0.674063,0.318473,0.641459,0.491481,0.176053
103,141,0.674063,0.318473,0.692549,0.481441,0.164013
103,145,0.674063,0.318473,0.487591,0.376844,0.195395
104,105,0.292938,0.909038,0.402477,0.960627,0.121079
104,111,0.292938,0.909038,0.157561,0.871851,0.140391
104,128,0.292938,0.909038,0.435413,0.961200,0.151723
105,128,0.402477,0.960627,0.435413,0.961200,0.032941
105,146,0.402477,0.960627,0.547355,0.929480,0.148189
106,110,0.133040,0.528358,0.238309,0.379517,0.182304
106,114,0.133040,0.528358,0.217465,0.576096,0.096987
106,117,0.133040,0.528358,0.117914,0.685188,0.157558
106,119,0.133040,0.528358,0.179867,0.560257,0.056660
107,112,0.778446,0.148216,0.694046,0.003187,0.167800
