i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,24,0.651158,0.919418,0.802556,0.919664,0.151398
0,28,0.651158,0.919418,0.736625,0.878894,0.094587
0,6,0.651158,0.919418,0.698571,0.798552,0.129833
1,19,0.150218,0.713692,0.259089,0.815603,0.149126
1,2,0.150218,0.713692,0.294802,0.624490,0.169887
1,22,0.150218,0.713692,0.294802,0.624490,0.169887
11,14,0.947663,0.533328,0.954859,0.362570,0.170910
11,29,0.947663,0.533328,0.954859,0.362570,0.170910
14,25,0.954859,0.362570,0.820267,0.259003,0.169827
15,21,0.997024,0.918286,0.899645,0.759710,0.186089
16,23,0.414186,0.427448,0.549470,0.349313,0.156226
21,24,0.899645,0.759710,0.802556,0.919664,0.187114
23,26,0.549470,0.349313,0.606601,0.529012,0.188562
23,27,0.549470,0.349313,0.515236,0.255653,0.099720
25,29,0.820267,0.259003,0.954859,0.362570,0.169827
3,23,0.656657,0.339740,0.549470,0.349313,0.107615
3,25,0.656657,0.339740,0.820267,0.259003,0.182446
3,27,0.656657,0.339740,0.515236,0.255653,0.164532
4,23,0.414186,0.427448,0.549470,0.349313,0.156226
5,10,0.105949,0.349878,0.061225,0.451282,0.110829
5,7,0.105949,0.349878,0.061225,0.451282,0.110829
6,24,0.698571,0.798552,0.802556,0.919664,0.159627
9,12,0.296758,0.220886,0.260375,0.113500,0.113383
9,13,0.296758,0.220886,0.247284,0.072103,0.156793
