i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,110,0.385662,0.899045,0.345884,0.799549,0.107153
0,113,0.385662,0.899045,0.391393,0.857007,0.042427
0,161,0.385662,0.899045,0.482975,0.855393,0.106656
0,172,0.385662,0.899045,0.479291,0.937113,0.101072
0,178,0.385662,0.899045,0.434211,0.973611,0.088978
0,195,0.385662,0.899045,0.350956,0.874214,0.042674
0,222,0.385662,0.899045,0.402955,0.822330,0.078640
0,235,0.385662,0.899045,0.401131,0.979286,0.081719
0,279,0.385662,0.899045,0.417278,0.963885,0.072137
0,297,0.385662,0.899045,0.339124,0.898958,0.046538
0,314,0.385662,0.899045,0.328785,0.971556,0.092157
0,321,0.385662,0.899045,0.428712,0.909124,0.044214
0,328,0.385662,0.899045,0.406916,0.890796,0.022799
0,4,0.385662,0.899045,0.375950,0.957158,0.058919
0,505,0.385662,0.899045,0.416057,0.910820,0.032596
0,506,0.385662,0.899045,0.296821,0.851919,0.100566
0,525,0.385662,0.899045,0.396246,0.880548,0.021311
0,555,0.385662,0.899045,0.379793,0.913082,0.015214
0,571,0.385662,0.899045,0.462292,0.859277,0.086335
0,574,0.385662,0.899045,0.450104,0.931924,0.072345
0,577,0.385662,0.899045,0.386840,0.923810,0.024793
0,59,0.385662,0.899045,0.438800,0.935901,0.064669
0,90,0.385662,0.899045,0.367425,0.958340,0.062036
0,99,0.385662,0.899045,0.484191,0.882011,0.099991
1,105,0.770485,0.739456,0.786798,0.771178,0.035671
1,129,0.770485,0.739456,0.830656,0.816745,0.097950
1,145,0.770485,0.739456,0.715719,0.704159,0.065155
1,171,0.770485,0.739456,0.739844,0.763270,0.038806
1,200,0.770485,0.739456,0.841776,0.764656,0.075614
1,220,0.770485,0.739456,0.747831,0.652486,0.089871
1,267,0.770485,0.739456,0.691696,0.757589,0.080849
1,280,0.770485,0.739456,0.807562,0.830230,0.098055
1,287,0.770485,0.739456,0.742250,0.726451,0.031085
1,35,0.770485,0.739456,0.742423,0.722288,0.032897
1,355,0.770485,0.739456,0.869212,0.778965,0.106340
1,358,0.770485,0.739456,0.827701,0.797656,0.081615
1,379,0.770485,0.739456,0.779370,0.704294,0.036266
1,415,0.770485,0.739456,0.679202,0.746762,0.091575
1,452,0.770485,0.739456,0.824339,0.719489,0.057437
1,500,0.770485,0.739456,0.724391,0.761704,0.051182
1,528,0.770485,0.739456,0.726500,0.667468,0.084362
1,537,0.770485,0.739456,0.739759,0.751276,0.032921
1,541,0.770485,0.739456,0.719787,0.710517,0.058375
1,549,0.770485,0.739456,0.855138,0.747117,0.085000
1,551,0.770485,0.739456,0.699874,0.707767,0.077395
1,68,0.770485,0.739456,0.676892,0.788170,0.105511
1,73,0.770485,0.739456,0.795672,0.648113,0.094751
10,102,0.488914,0.230736,0.483205,0.148023,0.082909
10,116,0.488914,0.230736,0.529831,0.169931,0.073289
