i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,104,0.605305,0.306975,0.648156,0.314984,0.043593
0,121,0.605305,0.306975,0.590496,0.225450,0.082859
0,126,0.605305,0.306975,0.603123,0.278859,0.028201
0,156,0.605305,0.306975,0.566209,0.278663,0.048271
0,170,0.605305,0.306975,0.577748,0.330137,0.035999
0,185,0.605305,0.306975,0.684031,0.329613,0.081916
0,220,0.605305,0.306975,0.686562,0.377595,0.107656
0,251,0.605305,0.306975,0.524950,0.250602,0.098157
0,265,0.605305,0.306975,0.573194,0.245988,0.068924
0,27,0.605305,0.306975,0.543307,0.318782,0.063113
0,270,0.605305,0.306975,0.609942,0.281200,0.026188
0,276,0.605305,0.306975,0.603948,0.220385,0.086600
0,31,0.605305,0.306975,0.674329,0.344917,0.078765
0,316,0.605305,0.306975,0.678397,0.282591,0.077051
0,343,0.605305,0.306975,0.678723,0.279984,0.078222
0,351,0.605305,0.306975,0.612120,0.285222,0.022795
0,370,0.605305,0.306975,0.613429,0.213926,0.093403
0,378,0.605305,0.306975,0.644993,0.318801,0.041412
0,388,0.605305,0.306975,0.564208,0.346071,0.056723
0,396,0.605305,0.306975,0.650489,0.217120,0.100576
0,426,0.605305,0.306975,0.529902,0.347432,0.085571
0,429,0.605305,0.306975,0.566406,0.273939,0.051035
0,440,0.605305,0.306975,0.612976,0.307337,0.007679
0,59,0.605305,0.306975,0.694436,0.288969,0.090931
0,60,0.605305,0.306975,0.572836,0.366875,0.068134
1,114,0.069790,0.386949,0.051153,0.421256,0.039042
1,123,0.069790,0.386949,0.082530,0.371169,0.020281
1,130,0.069790,0.386949,0.054287,0.301313,0.087028
1,135,0.069790,0.386949,0.064264,0.416024,0.029596
1,169,0.069790,0.386949,0.059719,0.439790,0.053793
1,184,0.069790,0.386949,0.087643,0.397685,0.020833
1,236,0.069790,0.386949,0.150903,0.452921,0.104555
1,403,0.069790,0.386949,0.072137,0.317150,0.069838
1,438,0.069790,0.386949,0.030333,0.306502,0.089602
1,442,0.069790,0.386949,0.027828,0.395037,0.042734
1,446,0.069790,0.386949,0.107223,0.464882,0.086457
1,56,0.069790,0.386949,0.069442,0.354998,0.031953
1,57,0.069790,0.386949,0.125194,0.329295,0.079961
1,76,0.069790,0.386949,0.139663,0.407300,0.072777
10,111,0.835041,0.507444,0.909983,0.558996,0.090961
10,149,0.835041,0.507444,0.857845,0.560479,0.057729
10,158,0.835041,0.507444,0.861846,0.509172,0.026861
10,16,0.835041,0.507444,0.795938,0.560397,0.065826
10,171,0.835041,0.507444,0.933539,0.526523,0.100328
10,237,0.835041,0.507444,0.885335,0.431651,0.090962
10,26,0.835041,0.507444,0.846715,0.418658,0.089550
10,266,0.835041,0.507444,0.903221,0.468539,0.078499
10,284,0.835041,0.507444,0.903455,0.593076,0.109606
10,295,0.835041,0.507444,0.841423,0.599020,0.091798
10,301,0.835041,0.507444,0.857955,0.528321,0.030998
10,302,0.835041,0.507444,0.736085,0.481693,0.102252
10,386,0.835041,0.507444,0.895529,0.561204,0.080925
10,48,0.835041,0.507444,0.864351,0.572775,0.071604
10,55,0.835041,0.507444,0.889982,0.556389,0.073580
100,166,0.176804,0.980515,0.123414,0.962666,0.056294
100,189,0.176804,0.980515,0.229187,0.960727,0.055996
100,190,0.176804,0.980515,0.174378,0.926750,0.053820
100,192,0.176804,0.980515,0.203761,0.919583,0.066629
100,218,0.176804,0.980515,0.096859,0.956716,0.083412
100,226,0.176804,0.980515,0.197430,0.898771,0.084306
100,273,0.176804,0.980515,0.273382,0.960726,0.098585
100,322,0.176804,0.980515,0.196100,0.880606,0.101756
100,416,0.176804,0.980515,0.149550,0.878068,0.106010
101,138,0.000034,0.589433,0.016292,0.573724,0.022608
101,150,0.000034,0.589433,0.074094,0.655122,0.098994
101,154,0.000034,0.589433,0.076283,0.581330,0.076678
101,260,0.000034,0.589433,0.044519,0.658288,0.081975
101,405,0.000034,0.589433,0.042533,0.632055,0.060190
101,414,0.000034,0.589433,0.024118,0.653941,0.068857
102,103,0.818093,0.286667,0.827598,0.383791,0.097588
102,163,0.818093,0.286667,0.776710,0.219103,0.079230
102,213,0.818093,0.286667,0.780276,0.239010,0.060838
102,249,0.818093,0.286667,0.878379,0.295230,0.060892
102,300,0.818093,0.286667,0.810043,0.240686,0.046680
102,328,0.818093,0.286667,0.862896,0.241310,0.063754
102,340,0.818093,0.286667,0.800259,0.278273,0.019710
102,349,0.818093,0.286667,0.749595,0.289878,0.068573
