i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,16,0.327859,0.775300,0.164215,0.684730,0.187036
0,8,0.327859,0.775300,0.219220,0.885928,0.155052
11,18,0.917679,0.111891,0.768080,0.029420,0.170825
12,22,0.700658,0.516271,0.770920,0.617507,0.123230
15,17,0.313108,0.217882,0.443436,0.297083,0.152506
15,20,0.313108,0.217882,0.139340,0.169482,0.180383
16,28,0.164215,0.684730,0.198471,0.577349,0.112712
20,21,0.139340,0.169482,0.057431,0.142846,0.086131
20,24,0.139340,0.169482,0.094708,0.035945,0.140799
21,24,0.057431,0.142846,0.094708,0.035945,0.113215
25,26,0.519896,0.837935,0.367012,0.817390,0.154258
25,29,0.519896,0.837935,0.609971,0.734550,0.137120
3,15,0.443436,0.297083,0.313108,0.217882,0.152506
4,22,0.688686,0.721281,0.770920,0.617507,0.132407
5,11,0.999729,0.099787,0.917679,0.111891,0.082938
6,16,0.327859,0.775300,0.164215,0.684730,0.187036
6,8,0.327859,0.775300,0.219220,0.885928,0.155052
7,25,0.367012,0.817390,0.519896,0.837935,0.154258
7,8,0.367012,0.817390,0.219220,0.885928,0.162911
8,19,0.219220,0.885928,0.120667,0.931509,0.108583
8,26,0.219220,0.885928,0.367012,0.817390,0.162911
