i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,103,0.226356,0.522773,0.237385,0.445573,0.077984
0,107,0.226356,0.522773,0.304963,0.646735,0.146784
0,108,0.226356,0.522773,0.123967,0.634949,0.151878
0,111,0.226356,0.522773,0.172740,0.389583,0.143577
0,120,0.226356,0.522773,0.237935,0.478140,0.046111
0,122,0.226356,0.522773,0.165028,0.543380,0.064697
0,139,0.226356,0.522773,0.097080,0.514427,0.129545
0,145,0.226356,0.522773,0.181110,0.563852,0.061111
0,16,0.226356,0.522773,0.124751,0.623920,0.143367
0,25,0.226356,0.522773,0.303231,0.656614,0.154348
0,4,0.226356,0.522773,0.157106,0.375221,0.162994
0,46,0.226356,0.522773,0.191863,0.539347,0.038268
0,73,0.226356,0.522773,0.373810,0.461910,0.159521
0,74,0.226356,0.522773,0.151609,0.461010,0.096962
0,9,0.226356,0.522773,0.192986,0.638178,0.120132
0,97,0.226356,0.522773,0.116883,0.427901,0.144861
1,100,0.774001,0.745239,0.614585,0.675985,0.173809
1,118,0.774001,0.745239,0.661841,0.774997,0.116041
1,134,0.774001,0.745239,0.747910,0.629946,0.118208
1,141,0.774001,0.745239,0.745883,0.724986,0.034653
1,36,0.774001,0.745239,0.792411,0.588666,0.157652
1,38,0.774001,0.745239,0.842860,0.737964,0.069242
1,40,0.774001,0.745239,0.907365,0.864013,0.178586
1,41,0.774001,0.745239,0.708369,0.624720,0.137232
1,53,0.774001,0.745239,0.615312,0.778625,0.162163
1,57,0.774001,0.745239,0.943918,0.790976,0.175965
1,78,0.774001,0.745239,0.770066,0.671374,0.073970
1,82,0.774001,0.745239,0.805162,0.916127,0.173705
1,94,0.774001,0.745239,0.660398,0.635099,0.158229
10,101,0.411581,0.240167,0.558176,0.279598,0.151806
10,114,0.411581,0.240167,0.292361,0.219106,0.121066
10,129,0.411581,0.240167,0.470946,0.365309,0.138509
10,18,0.411581,0.240167,0.449683,0.236267,0.038302
10,21,0.411581,0.240167,0.327487,0.325706,0.119953
10,22,0.411581,0.240167,0.361340,0.308907,0.085143
10,33,0.411581,0.240167,0.571281,0.275101,0.163477
10,35,0.411581,0.240167,0.430431,0.072296,0.168926
