i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,1,0.508338,0.850976,0.574102,0.896204,0.079815
0,26,0.508338,0.850976,0.527597,0.689431,0.162689
0,8,0.508338,0.850976,0.574102,0.896204,0.079815
1,4,0.574102,0.896204,0.501427,0.812447,0.110891
1,7,0.574102,0.896204,0.747133,0.860088,0.176761
10,16,0.564199,0.473359,0.709791,0.452247,0.147114
10,18,0.564199,0.473359,0.664034,0.612449,0.171210
11,24,0.422837,0.235929,0.329092,0.267848,0.099030
12,20,0.233598,0.877325,0.092037,0.998196,0.186143
13,15,0.265516,0.086734,0.334816,0.065187,0.072573
13,21,0.265516,0.086734,0.203608,0.171946,0.105326
15,21,0.334816,0.065187,0.203608,0.171946,0.169154
16,18,0.709791,0.452247,0.664034,0.612449,0.166608
16,23,0.709791,0.452247,0.786092,0.616042,0.180694
16,27,0.709791,0.452247,0.874860,0.455229,0.165096
16,29,0.709791,0.452247,0.876247,0.515797,0.178175
17,20,0.025810,0.886993,0.092037,0.998196,0.129430
18,23,0.664034,0.612449,0.786092,0.616042,0.122111
18,26,0.664034,0.612449,0.527597,0.689431,0.156657
19,24,0.422837,0.235929,0.329092,0.267848,0.099030
2,12,0.202029,0.754715,0.233598,0.877325,0.126609
2,25,0.202029,0.754715,0.099182,0.624205,0.166164
21,24,0.203608,0.171946,0.329092,0.267848,0.157935
23,27,0.786092,0.616042,0.874860,0.455229,0.183686
23,29,0.786092,0.616042,0.876247,0.515797,0.134822
3,27,0.736875,0.387843,0.874860,0.455229,0.153560
3,29,0.736875,0.387843,0.876247,0.515797,0.189201
4,26,0.501427,0.812447,0.527597,0.689431,0.125769
4,8,0.501427,0.812447,0.574102,0.896204,0.110891
5,11,0.577613,0.267629,0.422837,0.235929,0.157989
5,19,0.577613,0.267629,0.422837,0.235929,0.157989
5,9,0.577613,0.267629,0.501220,0.200119,0.101948
6,12,0.248716,0.979900,0.233598,0.877325,0.103683
6,20,0.248716,0.979900,0.092037,0.998196,0.157743
7,8,0.747133,0.860088,0.574102,0.896204,0.176761
9,11,0.501220,0.200119,0.422837,0.235929,0.086176
9,19,0.501220,0.200119,0.422837,0.235929,0.086176
9,24,0.501220,0.200119,0.329092,0.267848,0.184973
