i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
1,26,0.749790,0.658280,0.793989,0.790739,0.139639
10,12,0.352712,0.663567,0.209321,0.783660,0.187039
10,17,0.352712,0.663567,0.496071,0.627769,0.147761
11,13,0.872041,0.821028,0.976168,0.869658,0.114923
12,20,0.209321,0.783660,0.065221,0.889840,0.178994
14,16,0.628536,0.184356,0.566355,0.055187,0.143356
14,28,0.628536,0.184356,0.571276,0.028726,0.165829
19,23,0.411241,0.874264,0.566837,0.819713,0.164881
2,10,0.482138,0.598435,0.352712,0.663567,0.144890
2,25,0.482138,0.598435,0.549038,0.709398,0.129571
23,25,0.566837,0.819713,0.549038,0.709398,0.111742
4,18,0.221760,0.199455,0.075647,0.183017,0.147035
5,10,0.218978,0.582979,0.352712,0.663567,0.156138
7,14,0.531406,0.238648,0.628536,0.184356,0.111274
7,16,0.531406,0.238648,0.566355,0.055187,0.186759
7,9,0.531406,0.238648,0.687147,0.335195,0.183239
9,14,0.687147,0.335195,0.628536,0.184356,0.161826
9,15,0.687147,0.335195,0.851702,0.360532,0.166495
9,24,0.687147,0.335195,0.676326,0.479812,0.145021
