i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,138,0.059337,0.671892,0.105667,0.702075,0.055294
0,47,0.059337,0.671892,0.093564,0.696052,0.041895
1,113,0.274924,0.143085,0.251452,0.064445,0.082069
1,126,0.274924,0.143085,0.347182,0.119893,0.075889
1,142,0.274924,0.143085,0.300510,0.149211,0.026308
1,26,0.274924,0.143085,0.275296,0.098269,0.044818
1,74,0.274924,0.143085,0.215561,0.107628,0.069146
10,110,0.946064,0.776431,0.912612,0.779328,0.033578
10,32,0.946064,0.776431,0.988139,0.835051,0.072156
10,49,0.946064,0.776431,0.961071,0.829039,0.054706
100,148,0.109745,0.414216,0.028106,0.414511,0.081639
103,117,0.385667,0.036797,0.374923,0.080269,0.044780
107,135,0.672231,0.989679,0.689931,0.943842,0.049136
108,143,0.414715,0.829835,0.467889,0.893782,0.083167
109,127,0.217458,0.726300,0.185662,0.651536,0.081245
11,138,0.121855,0.758595,0.105667,0.702075,0.058792
11,47,0.121855,0.758595,0.093564,0.696052,0.068644
111,113,0.207358,0.042100,0.251452,0.064445,0.049433
112,125,0.622206,0.640315,0.583698,0.679416,0.054880
114,115,0.636695,0.767878,0.666489,0.727661,0.050050
114,119,0.636695,0.767878,0.575699,0.805135,0.071475
114,124,0.636695,0.767878,0.598479,0.774238,0.038742
114,132,0.636695,0.767878,0.625495,0.841661,0.074628
115,124,0.666489,0.727661,0.598479,0.774238,0.082430
117,126,0.374923,0.080269,0.347182,0.119893,0.048369
118,134,0.570156,0.369706,0.548341,0.432718,0.066681
119,124,0.575699,0.805135,0.598479,0.774238,0.038387
119,131,0.575699,0.805135,0.563167,0.837756,0.034945
119,132,0.575699,0.805135,0.625495,0.841661,0.061756
12,77,0.348931,0.465582,0.295058,0.462265,0.053975
122,141,0.211508,0.477296,0.200967,0.478076,0.010569
123,125,0.519065,0.621261,0.583698,0.679416,0.086945
123,128,0.519065,0.621261,0.512689,0.574713,0.046982
123,130,0.519065,0.621261,0.520667,0.547982,0.073297
124,131,0.598479,0.774238,0.563167,0.837756,0.072674
124,132,0.598479,0.774238,0.625495,0.841661,0.072634
126,142,0.347182,0.119893,0.300510,0.149211,0.055117
128,130,0.512689,0.574713,0.520667,0.547982,0.027897
129,149,0.368645,0.241838,0.362706,0.316175,0.074573
13,116,0.111458,0.167475,0.149488,0.143886,0.044752
13,66,0.111458,0.167475,0.058755,0.226273,0.078961
130,144,0.520667,0.547982,0.517548,0.461662,0.086376
131,132,0.563167,0.837756,0.625495,0.841661,0.062450
134,144,0.548341,0.432718,0.517548,0.461662,0.042261
137,145,0.109150,0.281215,0.055134,0.320896,0.067025
14,103,0.305373,0.003834,0.385667,0.036797,0.086797
14,113,0.305373,0.003834,0.251452,0.064445,0.081124
14,55,0.305373,0.003834,0.332163,0.007859,0.027091
15,117,0.440896,0.123491,0.374923,0.080269,0.078870
15,19,0.440896,0.123491,0.430703,0.128347,0.011291
15,39,0.440896,0.123491,0.525607,0.121593,0.084733
16,52,0.317358,0.607693,0.356151,0.630157,0.044828
17,63,0.079908,0.561836,0.157731,0.548376,0.078978
17,71,0.079908,0.561836,0.143702,0.534964,0.069222
19,117,0.430703,0.128347,0.374923,0.080269,0.073640
19,126,0.430703,0.128347,0.347182,0.119893,0.083947
2,12,0.385484,0.438191,0.348931,0.465582,0.045677
20,107,0.692190,0.982901,0.672231,0.989679,0.021079
20,135,0.692190,0.982901,0.689931,0.943842,0.039124
20,67,0.692190,0.982901,0.687008,0.959722,0.023752
20,88,0.692190,0.982901,0.677033,0.996484,0.020353
21,135,0.778784,0.949819,0.689931,0.943842,0.089054
21,140,0.778784,0.949819,0.804686,0.910218,0.047320
21,34,0.778784,0.949819,0.831051,0.904486,0.069188
21,48,0.778784,0.949819,0.837122,0.966295,0.060620
22,128,0.576207,0.511354,0.512689,0.574713,0.089716
22,130,0.576207,0.511354,0.520667,0.547982,0.066530
22,134,0.576207,0.511354,0.548341,0.432718,0.083428
22,144,0.576207,0.511354,0.517548,0.461662,0.076878
22,146,0.576207,0.511354,0.641109,0.545747,0.073451
22,62,0.576207,0.511354,0.572390,0.428476,0.082966
22,93,0.576207,0.511354,0.612369,0.552692,0.054922
23,50,0.543178,0.986988,0.521000,0.983125,0.022512
24,81,0.727837,0.016930,0.770641,0.030504,0.044904
24,94,0.727837,0.016930,0.813403,0.008473,0.085983
25,41,0.911648,0.566799,0.968892,0.527087,0.069670
