i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,190,0.102048,0.796201,0.069792,0.892343,0.101409
0,213,0.102048,0.796201,0.050774,0.872846,0.092215
0,215,0.102048,0.796201,0.111181,0.755271,0.041936
0,22,0.102048,0.796201,0.037092,0.842331,0.079669
0,25,0.102048,0.796201,0.137286,0.740018,0.066319
0,291,0.102048,0.796201,0.123669,0.711541,0.087377
0,292,0.102048,0.796201,0.106632,0.829719,0.033830
0,359,0.102048,0.796201,0.077038,0.843448,0.053459
0,378,0.102048,0.796201,0.011114,0.816738,0.093224
0,379,0.102048,0.796201,0.184850,0.737673,0.101398
0,380,0.102048,0.796201,0.087833,0.790049,0.015489
0,382,0.102048,0.796201,0.092000,0.808070,0.015551
0,384,0.102048,0.796201,0.177197,0.809044,0.076239
1,153,0.691898,0.577780,0.630377,0.555734,0.065351
1,193,0.691898,0.577780,0.624774,0.551916,0.071934
1,207,0.691898,0.577780,0.737028,0.632198,0.070697
1,229,0.691898,0.577780,0.645046,0.483404,0.105366
1,249,0.691898,0.577780,0.616505,0.588980,0.076220
1,266,0.691898,0.577780,0.783886,0.525820,0.105649
1,281,0.691898,0.577780,0.764263,0.633250,0.091179
1,287,0.691898,0.577780,0.684553,0.658473,0.081026
1,293,0.691898,0.577780,0.707497,0.537820,0.042897
1,367,0.691898,0.577780,0.624555,0.658323,0.104986
1,376,0.691898,0.577780,0.701603,0.532492,0.046316
1,381,0.691898,0.577780,0.677301,0.527408,0.052445
1,391,0.691898,0.577780,0.614764,0.651834,0.106928
1,7,0.691898,0.577780,0.796223,0.580727,0.104367
1,78,0.691898,0.577780,0.778620,0.564054,0.087802
1,95,0.691898,0.577780,0.664507,0.590545,0.030219
10,123,0.946592,0.955397,0.955588,0.946602,0.012581
10,124,0.946592,0.955397,0.840148,0.940579,0.107470
10,28,0.946592,0.955397,0.921564,0.968862,0.028420
10,301,0.946592,0.955397,0.903493,0.921026,0.055126
10,83,0.946592,0.955397,0.970569,0.895300,0.064703
10,87,0.946592,0.955397,0.973034,0.869942,0.089452
100,190,0.049137,0.982517,0.069792,0.892343,0.092509
100,213,0.049137,0.982517,0.050774,0.872846,0.109683
100,225,0.049137,0.982517,0.013198,0.980728,0.035984
100,320,0.049137,0.982517,0.060527,0.960911,0.024424
101,107,0.320441,0.955193,0.242632,0.892493,0.099927
101,120,0.320441,0.955193,0.247554,0.889755,0.097952
101,131,0.320441,0.955193,0.276530,0.948504,0.044417
101,211,0.320441,0.955193,0.423672,0.992087,0.109626
101,258,0.320441,0.955193,0.287427,0.932341,0.040151
101,260,0.320441,0.955193,0.236253,0.887066,0.108300
101,351,0.320441,0.955193,0.288058,0.905171,0.059589
101,365,0.320441,0.955193,0.354442,0.971978,0.037919
102,139,0.232375,0.761760,0.187492,0.721791,0.060099
102,169,0.232375,0.761760,0.273363,0.693634,0.079506
102,219,0.232375,0.761760,0.299022,0.784485,0.070415
102,263,0.232375,0.761760,0.283167,0.710262,0.072331
102,274,0.232375,0.761760,0.317044,0.733227,0.089347
102,327,0.232375,0.761760,0.213773,0.745863,0.024468
102,328,0.232375,0.761760,0.168796,0.681029,0.102760
102,379,0.232375,0.761760,0.184850,0.737673,0.053280
102,384,0.232375,0.761760,0.177197,0.809044,0.072666
103,238,0.773499,0.296812,0.860255,0.270919,0.090537
103,243,0.773499,0.296812,0.773764,0.298571,0.001779
103,285,0.773499,0.296812,0.783596,0.253137,0.044827
103,333,0.773499,0.296812,0.826077,0.332538,0.063567
103,357,0.773499,0.296812,0.767946,0.347743,0.051233
104,113,0.627826,0.843986,0.531799,0.841150,0.096069
104,140,0.627826,0.843986,0.556424,0.861326,0.073477
104,155,0.627826,0.843986,0.621326,0.885404,0.041925
104,168,0.627826,0.843986,0.712497,0.864298,0.087073
104,196,0.627826,0.843986,0.668519,0.835497,0.041569
104,208,0.627826,0.843986,0.617023,0.748045,0.096548
104,237,0.627826,0.843986,0.632144,0.875422,0.031731
104,262,0.627826,0.843986,0.675054,0.788710,0.072705
104,289,0.627826,0.843986,0.567426,0.777393,0.089905
104,331,0.627826,0.843986,0.683848,0.783753,0.082258
105,178,0.793626,0.058821,0.798876,0.055132,0.006416
105,250,0.793626,0.058821,0.746627,0.140525,0.094257
105,283,0.793626,0.058821,0.874720,0.043129,0.082598
105,314,0.793626,0.058821,0.717285,0.080231,0.079287
105,318,0.793626,0.058821,0.860037,0.022658,0.075618
105,326,0.793626,0.058821,0.770536,0.079113,0.030740
105,332,0.793626,0.058821,0.841025,0.120255,0.077594
105,366,0.793626,0.058821,0.803442,0.079913,0.023264
105,369,0.793626,0.058821,0.738534,0.051707,0.055550
105,393,0.793626,0.058821,0.779184,0.069848,0.018171
106,108,0.127198,0.418781,0.084469,0.412799,0.043145
106,111,0.127198,0.418781,0.031923,0.455424,0.102078
106,126,0.127198,0.418781,0.151964,0.412219,0.025621
106,127,0.127198,0.418781,0.060147,0.408995,0.067761
106,129,0.127198,0.418781,0.074750,0.409880,0.053198
106,132,0.127198,0.418781,0.093727,0.329856,0.095015
106,191,0.127198,0.418781,0.045749,0.490120,0.108274
106,231,0.127198,0.418781,0.148452,0.509552,0.093226
106,232,0.127198,0.418781,0.055244,0.424076,0.072148
106,255,0.127198,0.418781,0.189012,0.368190,0.079878
106,271,0.127198,0.418781,0.080376,0.463935,0.065047
106,282,0.127198,0.418781,0.113662,0.381384,0.039771
107,115,0.242632,0.892493,0.187280,0.942440,0.074556
107,120,0.242632,0.892493,0.247554,0.889755,0.005632
107,131,0.242632,0.892493,0.276530,0.948504,0.065470
107,257,0.242632,0.892493,0.192132,0.965594,0.088848
107,258,0.242632,0.892493,0.287427,0.932341,0.059954
107,260,0.242632,0.892493,0.236253,0.887066,0.008376
107,351,0.242632,0.892493,0.288058,0.905171,0.047161
107,356,0.242632,0.892493,0.199988,0.978549,0.096042
107,384,0.242632,0.892493,0.177197,0.809044,0.106045
108,111,0.084469,0.412799,0.031923,0.455424,0.067660
108,126,0.084469,0.412799,0.151964,0.412219,0.067498
108,127,0.084469,0.412799,0.060147,0.408995,0.024617
108,129,0.084469,0.412799,0.074750,0.409880,0.010148
108,132,0.084469,0.412799,0.093727,0.329856,0.083458
108,134,0.084469,0.412799,0.047770,0.324818,0.095329
108,191,0.084469,0.412799,0.045749,0.490120,0.086474
108,198,0.084469,0.412799,0.025528,0.463092,0.077482
108,232,0.084469,0.412799,0.055244,0.424076,0.031325
108,271,0.084469,0.412799,0.080376,0.463935,0.051299
108,282,0.084469,0.412799,0.113662,0.381384,0.042885
109,121,0.797572,0.478445,0.856757,0.432958,0.074645
109,210,0.797572,0.478445,0.860046,0.499093,0.065798
109,261,0.797572,0.478445,0.788046,0.441694,0.037966
109,266,0.797572,0.478445,0.783886,0.525820,0.049312
109,290,0.797572,0.478445,0.826685,0.472808,0.029654
109,293,0.797572,0.478445,0.707497,0.537820,0.107884
109,375,0.797572,0.478445,0.780791,0.471479,0.018169
109,394,0.797572,0.478445,0.706550,0.457851,0.093323
11,174,0.514552,0.526710,0.416706,0.571601,0.107653
11,185,0.514552,0.526710,0.508650,0.538111,0.012838
11,209,0.514552,0.526710,0.465106,0.485055,0.064654
11,241,0.514552,0.526710,0.508276,0.487324,0.039883
11,269,0.514552,0.526710,0.516252,0.438496,0.088231
11,277,0.514552,0.526710,0.493974,0.519420,0.021832
11,335,0.514552,0.526710,0.503893,0.437186,0.090157
11,91,0.514552,0.526710,0.470932,0.465716,0.074987
110,140,0.570171,0.965375,0.556424,0.861326,0.104953
