i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,8,0.690948,0.111660,0.810810,0.251582,0.184243
1,21,0.291466,0.223423,0.449866,0.127431,0.185217
10,13,0.676949,0.511433,0.550603,0.387688,0.176851
12,23,0.741531,0.387558,0.924262,0.338269,0.189261
12,26,0.741531,0.387558,0.894694,0.341066,0.160063
12,27,0.741531,0.387558,0.631096,0.528993,0.179444
13,27,0.550603,0.387688,0.631096,0.528993,0.162623
14,25,0.924780,0.258880,0.827579,0.100587,0.185754
21,22,0.449866,0.127431,0.610169,0.199848,0.175901
3,16,0.749554,0.546818,0.754577,0.721638,0.174893
6,16,0.704268,0.885183,0.754577,0.721638,0.171108
6,7,0.704268,0.885183,0.556899,0.986236,0.178688
8,18,0.810810,0.251582,0.845213,0.070486,0.184335
8,28,0.810810,0.251582,0.690948,0.111660,0.184243
