i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,2,0.692956,0.544775,0.545670,0.478840,0.161371
1,10,0.844808,0.403419,0.901370,0.229095,0.183270
1,15,0.844808,0.403419,0.984103,0.436148,0.143088
13,23,0.978894,0.626794,0.994147,0.791039,0.164952
16,21,0.393149,0.693866,0.457001,0.563316,0.145329
18,27,0.369862,0.759138,0.441947,0.904191,0.161978
2,25,0.545670,0.478840,0.580625,0.621357,0.146741
22,27,0.311116,0.957437,0.441947,0.904191,0.141251
26,28,0.237935,0.478140,0.192986,0.638178,0.166230
3,23,0.941780,0.954257,0.994147,0.791039,0.171413
5,11,0.292361,0.219106,0.449683,0.236267,0.158256
7,12,0.014197,0.994649,0.102353,0.834980,0.182389
8,21,0.304963,0.646735,0.457001,0.563316,0.173420
8,24,0.304963,0.646735,0.226356,0.522773,0.146784
8,26,0.304963,0.646735,0.237935,0.478140,0.181431
8,9,0.304963,0.646735,0.430010,0.725146,0.147597
9,21,0.430010,0.725146,0.457001,0.563316,0.164065
9,25,0.430010,0.725146,0.580625,0.621357,0.182914
9,27,0.430010,0.725146,0.441947,0.904191,0.179443
