i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,102,0.102048,0.796201,0.232375,0.761760,0.134801
0,107,0.102048,0.796201,0.242632,0.892493,0.170400
0,115,0.102048,0.796201,0.187280,0.942440,0.169265
0,120,0.102048,0.796201,0.247554,0.889755,0.172987
0,139,0.102048,0.796201,0.187492,0.721791,0.113303
0,17,0.102048,0.796201,0.108386,0.654214,0.142128
0,18,0.102048,0.796201,0.235901,0.871936,0.153794
0,22,0.102048,0.796201,0.037092,0.842331,0.079669
0,25,0.102048,0.796201,0.137286,0.740018,0.066319
0,37,0.102048,0.796201,0.165950,0.656153,0.153938
0,4,0.102048,0.796201,0.139484,0.900244,0.110574
1,109,0.691898,0.577780,0.797572,0.478445,0.145033
1,11,0.691898,0.577780,0.514552,0.526710,0.184552
1,20,0.691898,0.577780,0.755008,0.740002,0.174065
1,35,0.691898,0.577780,0.849500,0.671962,0.183599
1,63,0.691898,0.577780,0.644353,0.422287,0.162599
1,64,0.691898,0.577780,0.785364,0.473112,0.140326
1,7,0.691898,0.577780,0.796223,0.580727,0.104367
1,70,0.691898,0.577780,0.807240,0.431581,0.186220
1,78,0.691898,0.577780,0.778620,0.564054,0.087802
1,90,0.691898,0.577780,0.699913,0.449692,0.128339
1,95,0.691898,0.577780,0.664507,0.590545,0.030219
10,123,0.946592,0.955397,0.955588,0.946602,0.012581
10,124,0.946592,0.955397,0.840148,0.940579,0.107470
10,28,0.946592,0.955397,0.921564,0.968862,0.028420
10,73,0.946592,0.955397,0.797695,0.867434,0.172939
10,83,0.946592,0.955397,0.970569,0.895300,0.064703
10,87,0.946592,0.955397,0.973034,0.869942,0.089452
100,115,0.049137,0.982517,0.187280,0.942440,0.143838
100,118,0.049137,0.982517,0.189805,0.989221,0.140828
101,107,0.320441,0.955193,0.242632,0.892493,0.099927
101,115,0.320441,0.955193,0.187280,0.942440,0.133770
101,118,0.320441,0.955193,0.189805,0.989221,0.134995
101,120,0.320441,0.955193,0.247554,0.889755,0.097952
101,131,0.320441,0.955193,0.276530,0.948504,0.044417
102,107,0.232375,0.761760,0.242632,0.892493,0.131136
102,115,0.232375,0.761760,0.187280,0.942440,0.186223
102,120,0.232375,0.761760,0.247554,0.889755,0.128892
102,139,0.232375,0.761760,0.187492,0.721791,0.060099
102,141,0.232375,0.761760,0.199386,0.613334,0.152048
103,109,0.773499,0.296812,0.797572,0.478445,0.183221
103,121,0.773499,0.296812,0.856757,0.432958,0.159586
103,135,0.773499,0.296812,0.691467,0.156541,0.162497
103,148,0.773499,0.296812,0.650999,0.166635,0.178752
104,110,0.627826,0.843986,0.570171,0.965375,0.134385
104,113,0.627826,0.843986,0.531799,0.841150,0.096069
104,140,0.627826,0.843986,0.556424,0.861326,0.073477
105,135,0.793626,0.058821,0.691467,0.156541,0.141371
105,148,0.793626,0.058821,0.650999,0.166635,0.178791
106,108,0.127198,0.418781,0.084469,0.412799,0.043145
106,111,0.127198,0.418781,0.031923,0.455424,0.102078
106,126,0.127198,0.418781,0.151964,0.412219,0.025621
106,127,0.127198,0.418781,0.060147,0.408995,0.067761
106,129,0.127198,0.418781,0.074750,0.409880,0.053198
106,132,0.127198,0.418781,0.093727,0.329856,0.095015
106,134,0.127198,0.418781,0.047770,0.324818,0.123036
107,115,0.242632,0.892493,0.187280,0.942440,0.074556
107,118,0.242632,0.892493,0.189805,0.989221,0.110213
107,120,0.242632,0.892493,0.247554,0.889755,0.005632
107,131,0.242632,0.892493,0.276530,0.948504,0.065470
107,139,0.242632,0.892493,0.187492,0.721791,0.179387
108,111,0.084469,0.412799,0.031923,0.455424,0.067660
108,126,0.084469,0.412799,0.151964,0.412219,0.067498
108,127,0.084469,0.412799,0.060147,0.408995,0.024617
108,129,0.084469,0.412799,0.074750,0.409880,0.010148
108,132,0.084469,0.412799,0.093727,0.329856,0.083458
108,134,0.084469,0.412799,0.047770,0.324818,0.095329
109,121,0.797572,0.478445,0.856757,0.432958,0.074645
109,142,0.797572,0.478445,0.967587,0.394761,0.189494
109,146,0.797572,0.478445,0.890528,0.550551,0.117644
11,119,0.514552,0.526710,0.394735,0.594846,0.137836
11,133,0.514552,0.526710,0.410924,0.387336,0.173678
11,136,0.514552,0.526710,0.456046,0.382886,0.155269
11,145,0.514552,0.526710,0.553914,0.423900,0.110088
11,34,0.514552,0.526710,0.336980,0.548159,0.178863
