i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
1,21,0.401294,0.450418,0.263121,0.571581,0.183773
1,29,0.401294,0.450418,0.299004,0.364730,0.133439
1,7,0.401294,0.450418,0.266995,0.370566,0.156246
10,29,0.418931,0.425058,0.299004,0.364730,0.134246
11,18,0.856254,0.470960,0.918758,0.647543,0.187319
14,21,0.401294,0.450418,0.263121,0.571581,0.183773
14,29,0.401294,0.450418,0.299004,0.364730,0.133439
18,24,0.918758,0.647543,0.839951,0.768842,0.144651
2,11,0.758924,0.598343,0.856254,0.470960,0.160312
2,18,0.758924,0.598343,0.918758,0.647543,0.167236
2,24,0.758924,0.598343,0.839951,0.768842,0.188772
2,4,0.758924,0.598343,0.607926,0.520712,0.169785
3,9,0.230388,0.822628,0.234650,0.689417,0.133280
5,28,0.018831,0.735282,0.022422,0.568683,0.166638
6,10,0.552024,0.299586,0.418931,0.425058,0.182912
7,10,0.266995,0.370566,0.418931,0.425058,0.161413
7,14,0.266995,0.370566,0.401294,0.450418,0.156246
8,16,0.682631,0.032259,0.572361,0.178776,0.183376
9,25,0.234650,0.689417,0.143664,0.541205,0.173912
