i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,5,0.113313,0.534751,0.239827,0.640584,0.164944
1,14,0.511059,0.478463,0.548605,0.614780,0.141393
1,20,0.511059,0.478463,0.548605,0.614780,0.141393
12,21,0.627020,0.684640,0.757776,0.657614,0.133520
12,22,0.627020,0.684640,0.625905,0.537058,0.147587
13,25,0.012607,0.325153,0.159089,0.276623,0.154311
19,25,0.088919,0.140042,0.159089,0.276623,0.153552
2,22,0.729358,0.448341,0.625905,0.537058,0.136283
2,7,0.729358,0.448341,0.717762,0.307371,0.141446
21,22,0.757776,0.657614,0.625905,0.537058,0.178671
23,27,0.990089,0.724578,0.880191,0.846548,0.164178
3,14,0.679352,0.683522,0.548605,0.614780,0.147717
3,20,0.679352,0.683522,0.548605,0.614780,0.147717
3,22,0.679352,0.683522,0.625905,0.537058,0.155911
4,21,0.922824,0.725464,0.757776,0.657614,0.178450
