i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,22,0.669410,0.202519,0.557913,0.341321,0.178038
0,24,0.669410,0.202519,0.557913,0.341321,0.178038
0,3,0.669410,0.202519,0.557913,0.341321,0.178038
1,14,0.155249,0.529187,0.084645,0.617683,0.113210
1,5,0.155249,0.529187,0.022111,0.614693,0.158232
10,13,0.304908,0.229286,0.386786,0.340915,0.138438
10,15,0.304908,0.229286,0.427481,0.316688,0.150543
10,18,0.304908,0.229286,0.288583,0.132872,0.097786
10,19,0.304908,0.229286,0.243185,0.349909,0.135498
10,25,0.304908,0.229286,0.386786,0.340915,0.138438
11,21,0.095598,0.220156,0.046382,0.058225,0.169245
13,19,0.386786,0.340915,0.243185,0.349909,0.143883
13,22,0.386786,0.340915,0.557913,0.341321,0.171127
13,24,0.386786,0.340915,0.557913,0.341321,0.171127
14,27,0.084645,0.617683,0.113949,0.478262,0.142467
15,19,0.427481,0.316688,0.243185,0.349909,0.187266
15,22,0.427481,0.316688,0.557913,0.341321,0.132737
15,24,0.427481,0.316688,0.557913,0.341321,0.132737
19,25,0.243185,0.349909,0.386786,0.340915,0.143883
19,27,0.243185,0.349909,0.113949,0.478262,0.182144
2,28,0.014975,0.940404,0.065778,0.809950,0.139998
20,22,0.678099,0.277004,0.557913,0.341321,0.136314
20,24,0.678099,0.277004,0.557913,0.341321,0.136314
22,25,0.557913,0.341321,0.386786,0.340915,0.171127
24,25,0.557913,0.341321,0.386786,0.340915,0.171127
3,13,0.557913,0.341321,0.386786,0.340915,0.171127
3,15,0.557913,0.341321,0.427481,0.316688,0.132737
3,20,0.557913,0.341321,0.678099,0.277004,0.136314
3,25,0.557913,0.341321,0.386786,0.340915,0.171127
4,19,0.104880,0.224929,0.243185,0.349909,0.186408
4,21,0.104880,0.224929,0.046382,0.058225,0.176670
5,27,0.022111,0.614693,0.113949,0.478262,0.164462
8,10,0.143551,0.276876,0.304908,0.229286,0.168228
8,19,0.143551,0.276876,0.243185,0.349909,0.123534
