i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,105,0.525870,0.756509,0.430561,0.679514,0.122524
0,124,0.525870,0.756509,0.466465,0.770106,0.060942
0,24,0.525870,0.756509,0.570343,0.705062,0.068005
0,64,0.525870,0.756509,0.550585,0.720126,0.043984
0,67,0.525870,0.756509,0.438723,0.669238,0.123332
1,101,0.909241,0.143911,0.794302,0.194201,0.125460
1,128,0.909241,0.143911,0.891499,0.179609,0.039863
1,131,0.909241,0.143911,0.939457,0.172507,0.041601
1,26,0.909241,0.143911,0.918363,0.168344,0.026080
1,45,0.909241,0.143911,0.939292,0.129563,0.033300
1,47,0.909241,0.143911,0.799273,0.075749,0.129380
1,56,0.909241,0.143911,0.845213,0.070486,0.097421
1,65,0.909241,0.143911,0.924780,0.258880,0.116014
1,72,0.909241,0.143911,0.827579,0.100587,0.092443
1,78,0.909241,0.143911,0.932283,0.112987,0.038564
10,136,0.760953,0.921448,0.736972,0.841594,0.083378
10,57,0.760953,0.921448,0.730268,0.921351,0.030685
10,61,0.760953,0.921448,0.704268,0.885183,0.067293
101,128,0.794302,0.194201,0.891499,0.179609,0.098287
102,105,0.497890,0.623552,0.430561,0.679514,0.087550
102,111,0.497890,0.623552,0.385974,0.585297,0.118273
102,114,0.497890,0.623552,0.427360,0.648878,0.074939
102,137,0.497890,0.623552,0.412328,0.685641,0.105716
103,109,0.659685,0.268445,0.619325,0.303387,0.053384
103,112,0.659685,0.268445,0.592648,0.226499,0.079078
103,126,0.659685,0.268445,0.620971,0.210555,0.069642
104,125,0.966576,0.269401,0.901599,0.309662,0.076440
104,128,0.966576,0.269401,0.891499,0.179609,0.117043
104,131,0.966576,0.269401,0.939457,0.172507,0.100617
104,141,0.966576,0.269401,0.894694,0.341066,0.101503
105,111,0.430561,0.679514,0.385974,0.585297,0.104235
105,114,0.430561,0.679514,0.427360,0.648878,0.030803
105,124,0.430561,0.679514,0.466465,0.770106,0.097447
105,137,0.430561,0.679514,0.412328,0.685641,0.019235
107,117,0.054755,0.856188,0.063721,0.780425,0.076292
107,122,0.054755,0.856188,0.029782,0.861910,0.025619
107,135,0.054755,0.856188,0.032161,0.950787,0.097260
109,112,0.619325,0.303387,0.592648,0.226499,0.081384
109,126,0.619325,0.303387,0.620971,0.210555,0.092847
11,112,0.525120,0.159279,0.592648,0.226499,0.095281
11,123,0.525120,0.159279,0.499752,0.220666,0.066422
11,126,0.525120,0.159279,0.620971,0.210555,0.108705
11,132,0.525120,0.159279,0.472938,0.232663,0.090045
11,133,0.525120,0.159279,0.429793,0.241882,0.126137
11,17,0.525120,0.159279,0.430100,0.161501,0.095046
11,27,0.525120,0.159279,0.449866,0.127431,0.081716
11,74,0.525120,0.159279,0.610169,0.199848,0.094229
11,80,0.525120,0.159279,0.560667,0.169876,0.037092
11,85,0.525120,0.159279,0.492995,0.263172,0.108746
11,86,0.525120,0.159279,0.634536,0.138476,0.111376
110,121,0.553597,0.427706,0.540891,0.484543,0.058240
110,138,0.553597,0.427706,0.468888,0.467083,0.093414
110,142,0.553597,0.427706,0.481577,0.459978,0.078919
110,144,0.553597,0.427706,0.631096,0.528993,0.127535
111,114,0.385974,0.585297,0.427360,0.648878,0.075864
111,120,0.385974,0.585297,0.325480,0.496543,0.107410
111,137,0.385974,0.585297,0.412328,0.685641,0.103747
112,123,0.592648,0.226499,0.499752,0.220666,0.093079
112,126,0.592648,0.226499,0.620971,0.210555,0.032503
112,132,0.592648,0.226499,0.472938,0.232663,0.119868
113,149,0.973161,0.753309,0.872179,0.705743,0.111625
114,124,0.427360,0.648878,0.466465,0.770106,0.127379
114,137,0.427360,0.648878,0.412328,0.685641,0.039718
115,130,0.138054,0.204114,0.138625,0.096807,0.107309
115,143,0.138054,0.204114,0.068515,0.243378,0.079858
115,148,0.138054,0.204114,0.084008,0.311492,0.120213
116,129,0.150441,0.383938,0.126626,0.435051,0.056388
116,148,0.150441,0.383938,0.084008,0.311492,0.098294
117,122,0.063721,0.780425,0.029782,0.861910,0.088269
119,145,0.986839,0.515220,0.968121,0.451501,0.066412
12,121,0.632783,0.556813,0.540891,0.484543,0.116907
12,140,0.632783,0.556813,0.647259,0.682231,0.126250
12,144,0.632783,0.556813,0.631096,0.528993,0.027871
12,18,0.632783,0.556813,0.550693,0.533211,0.085416
12,20,0.632783,0.556813,0.702040,0.601516,0.082431
12,66,0.632783,0.556813,0.749554,0.546818,0.117198
12,77,0.632783,0.556813,0.721313,0.509776,0.100250
12,87,0.632783,0.556813,0.676949,0.511433,0.063325
120,134,0.325480,0.496543,0.329464,0.381389,0.115222
121,138,0.540891,0.484543,0.468888,0.467083,0.074090
121,142,0.540891,0.484543,0.481577,0.459978,0.064199
121,144,0.540891,0.484543,0.631096,0.528993,0.100562
122,135,0.029782,0.861910,0.032161,0.950787,0.088910
123,126,0.499752,0.220666,0.620971,0.210555,0.121640
123,132,0.499752,0.220666,0.472938,0.232663,0.029375
