i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,19,0.723977,0.906027,0.547489,0.936959,0.179178
12,14,0.064560,0.680085,0.214474,0.670800,0.150201
13,14,0.356602,0.592994,0.214474,0.670800,0.162031
17,28,0.411164,0.199400,0.596216,0.211573,0.185452
18,27,0.513973,0.824056,0.657234,0.786640,0.148066
19,27,0.547489,0.936959,0.657234,0.786640,0.186118
2,26,0.893219,0.191969,0.963312,0.361824,0.183750
20,25,0.287083,0.996972,0.169470,0.874833,0.169561
22,27,0.779017,0.916444,0.657234,0.786640,0.177989
26,29,0.963312,0.361824,0.785789,0.397831,0.181139
4,14,0.356602,0.592994,0.214474,0.670800,0.162031
4,5,0.356602,0.592994,0.183037,0.550272,0.178745
5,12,0.183037,0.550272,0.064560,0.680085,0.175750
5,13,0.183037,0.550272,0.356602,0.592994,0.178745
6,19,0.546416,0.772108,0.547489,0.936959,0.164855
9,17,0.251989,0.156171,0.411164,0.199400,0.164941
