i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,1,0.675769,0.526998,0.812898,0.550066,0.139055
1,14,0.812898,0.550066,0.899418,0.645145,0.128552
1,19,0.812898,0.550066,0.941124,0.456065,0.158992
1,20,0.812898,0.550066,0.935336,0.627422,0.144827
1,25,0.812898,0.550066,0.675769,0.526998,0.139055
1,8,0.812898,0.550066,0.935336,0.627422,0.144827
10,21,0.317373,0.695045,0.447651,0.785113,0.158381
10,26,0.317373,0.695045,0.450539,0.827493,0.187818
10,27,0.317373,0.695045,0.203585,0.811493,0.162813
12,13,0.017887,0.308374,0.106497,0.158812,0.173840
14,15,0.899418,0.645145,0.976105,0.783959,0.158589
15,20,0.976105,0.783959,0.935336,0.627422,0.161759
17,29,0.302650,0.064317,0.452174,0.021431,0.155553
19,20,0.941124,0.456065,0.935336,0.627422,0.171455
2,3,0.052615,0.118516,0.073159,0.037645,0.083440
22,27,0.128837,0.915094,0.203585,0.811493,0.127751
22,28,0.128837,0.915094,0.017138,0.948901,0.116703
23,24,0.377843,0.426609,0.512340,0.409619,0.135566
3,13,0.073159,0.037645,0.106497,0.158812,0.125671
4,15,0.968192,0.913740,0.976105,0.783959,0.130022
6,10,0.292480,0.792566,0.317373,0.695045,0.100648
6,21,0.292480,0.792566,0.447651,0.785113,0.155350
6,26,0.292480,0.792566,0.450539,0.827493,0.161873
6,27,0.292480,0.792566,0.203585,0.811493,0.090887
7,11,0.062409,0.690197,0.113402,0.641258,0.070678
7,27,0.062409,0.690197,0.203585,0.811493,0.186127
7,9,0.062409,0.690197,0.113402,0.641258,0.070678
8,15,0.935336,0.627422,0.976105,0.783959,0.161759
8,19,0.935336,0.627422,0.941124,0.456065,0.171455
