i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,31,0.554112,0.256221,0.619796,0.273332,0.067876
1,101,0.802726,0.314754,0.753687,0.272622,0.064652
1,107,0.802726,0.314754,0.820582,0.323434,0.019854
1,109,0.802726,0.314754,0.797690,0.293775,0.021575
1,146,0.802726,0.314754,0.759770,0.373054,0.072416
1,22,0.802726,0.314754,0.833836,0.313845,0.031123
10,20,0.691538,0.971710,0.629992,0.946208,0.066621
101,109,0.753687,0.272622,0.797690,0.293775,0.048823
102,108,0.019467,0.744932,0.023442,0.758021,0.013679
102,143,0.019467,0.744932,0.042543,0.775223,0.038079
103,120,0.269852,0.744742,0.205528,0.720287,0.068816
103,135,0.269852,0.744742,0.247063,0.681367,0.067348
104,146,0.717924,0.345902,0.759770,0.373054,0.049883
107,109,0.820582,0.323434,0.797690,0.293775,0.037466
107,146,0.820582,0.323434,0.759770,0.373054,0.078487
108,143,0.023442,0.758021,0.042543,0.775223,0.025705
11,141,0.673301,0.784921,0.617453,0.757630,0.062159
11,144,0.673301,0.784921,0.715271,0.732437,0.067202
110,111,0.837663,0.710746,0.765213,0.729203,0.074765
110,115,0.837663,0.710746,0.786666,0.727543,0.053693
111,115,0.765213,0.729203,0.786666,0.727543,0.021517
111,144,0.765213,0.729203,0.715271,0.732437,0.050046
114,134,0.332697,0.601982,0.359152,0.539152,0.068172
115,144,0.786666,0.727543,0.715271,0.732437,0.071562
117,126,0.608883,0.603295,0.601029,0.613483,0.012864
119,120,0.172952,0.734947,0.205528,0.720287,0.035722
119,121,0.172952,0.734947,0.129915,0.738649,0.043196
12,106,0.872452,0.263605,0.931170,0.229483,0.067912
12,107,0.872452,0.263605,0.820582,0.323434,0.079184
12,22,0.872452,0.263605,0.833836,0.313845,0.063367
12,53,0.872452,0.263605,0.840131,0.214338,0.058922
120,121,0.205528,0.720287,0.129915,0.738649,0.077810
120,135,0.205528,0.720287,0.247063,0.681367,0.056920
123,133,0.570739,0.933928,0.525865,0.881050,0.069352
13,110,0.893366,0.719504,0.837663,0.710746,0.056387
13,19,0.893366,0.719504,0.898583,0.657637,0.062087
13,42,0.893366,0.719504,0.848730,0.737077,0.047971
13,67,0.893366,0.719504,0.954842,0.722410,0.061545
13,69,0.893366,0.719504,0.870176,0.688200,0.038958
132,147,0.227634,0.463151,0.242090,0.521453,0.060067
138,139,0.265094,0.361780,0.287872,0.377479,0.027664
14,116,0.042289,0.462656,0.071085,0.458044,0.029163
14,63,0.042289,0.462656,0.044814,0.478524,0.016068
14,77,0.042289,0.462656,0.057760,0.457898,0.016186
15,25,0.510143,0.618251,0.541141,0.623055,0.031368
16,140,0.654897,0.454244,0.605686,0.447511,0.049669
18,145,0.490417,0.783448,0.430559,0.741003,0.073379
19,69,0.898583,0.657637,0.870176,0.688200,0.041726
2,17,0.868355,0.454714,0.864797,0.428061,0.026890
2,47,0.868355,0.454714,0.902122,0.523601,0.076718
20,123,0.629992,0.946208,0.570739,0.933928,0.060512
20,96,0.629992,0.946208,0.603499,0.958665,0.029275
21,28,0.312502,0.236960,0.300386,0.179481,0.058742
22,107,0.833836,0.313845,0.820582,0.323434,0.016358
22,109,0.833836,0.313845,0.797690,0.293775,0.041344
23,138,0.279239,0.360968,0.265094,0.361780,0.014169
23,139,0.279239,0.360968,0.287872,0.377479,0.018632
24,102,0.077098,0.780285,0.019467,0.744932,0.067610
24,108,0.077098,0.780285,0.023442,0.758021,0.058092
24,121,0.077098,0.780285,0.129915,0.738649,0.067255
24,143,0.077098,0.780285,0.042543,0.775223,0.034924
24,79,0.077098,0.780285,0.078746,0.741124,0.039196
25,117,0.541141,0.623055,0.608883,0.603295,0.070566
25,126,0.541141,0.623055,0.601029,0.613483,0.060648
25,41,0.541141,0.623055,0.601578,0.669979,0.076514
25,52,0.541141,0.623055,0.586837,0.594628,0.053817
26,129,0.648541,0.113224,0.719974,0.113183,0.071433
27,33,0.907022,0.069557,0.963591,0.044194,0.061994
27,86,0.907022,0.069557,0.859613,0.066637,0.047498
28,32,0.300386,0.179481,0.244498,0.158385,0.059737
29,100,0.464229,0.066290,0.478161,0.077644,0.017972
29,85,0.464229,0.066290,0.520834,0.106267,0.069298
3,103,0.240320,0.722436,0.269852,0.744742,0.037009
3,119,0.240320,0.722436,0.172952,0.734947,0.068520
3,120,0.240320,0.722436,0.205528,0.720287,0.034859
3,135,0.240320,0.722436,0.247063,0.681367,0.041618
3,66,0.240320,0.722436,0.198576,0.688238,0.053963
30,73,0.189332,0.303536,0.167204,0.372142,0.072086
30,80,0.189332,0.303536,0.173278,0.251882,0.054092
31,122,0.619796,0.273332,0.630382,0.284595,0.015457
34,147,0.241005,0.570905,0.242090,0.521453,0.049464
34,81,0.241005,0.570905,0.171723,0.588531,0.071490
35,148,0.979341,0.550749,0.974687,0.498459,0.052497
36,58,0.976485,0.898191,0.994844,0.874700,0.029814
36,61,0.976485,0.898191,0.918101,0.934530,0.068769
36,70,0.976485,0.898191,0.958190,0.903651,0.019093
36,95,0.976485,0.898191,0.920129,0.857091,0.069751
37,101,0.710148,0.320469,0.753687,0.272622,0.064692
37,104,0.710148,0.320469,0.717924,0.345902,0.026595
37,146,0.710148,0.320469,0.759770,0.373054,0.072301
37,91,0.710148,0.320469,0.703494,0.387952,0.067810
37,94,0.710148,0.320469,0.653781,0.359528,0.068578
39,114,0.287781,0.645435,0.332697,0.601982,0.062495
39,135,0.287781,0.645435,0.247063,0.681367,0.054306
39,62,0.287781,0.645435,0.314210,0.621684,0.035533
4,106,0.945147,0.246274,0.931170,0.229483,0.021847
4,12,0.945147,0.246274,0.872452,0.263605,0.074732
4,84,0.945147,0.246274,0.968705,0.228220,0.029680
40,117,0.675668,0.590627,0.608883,0.603295,0.067975
40,126,0.675668,0.590627,0.601029,0.613483,0.078060
41,117,0.601578,0.669979,0.608883,0.603295,0.067082
41,126,0.601578,0.669979,0.601029,0.613483,0.056498
41,52,0.601578,0.669979,0.586837,0.594628,0.076779
41,65,0.601578,0.669979,0.609851,0.724746,0.055388
41,93,0.601578,0.669979,0.619448,0.668328,0.017946
42,110,0.848730,0.737077,0.837663,0.710746,0.028562
42,115,0.848730,0.737077,0.786666,0.727543,0.062792
42,48,0.848730,0.737077,0.796026,0.688769,0.071494
42,69,0.848730,0.737077,0.870176,0.688200,0.053375
43,105,0.468566,0.390245,0.438687,0.386620,0.030098
43,78,0.468566,0.390245,0.539842,0.366778,0.075039
43,87,0.468566,0.390245,0.448887,0.388177,0.019787
44,97,0.029748,0.978590,0.099086,0.952629,0.074038
45,129,0.798007,0.113873,0.719974,0.113183,0.078036
45,74,0.798007,0.113873,0.780742,0.078841,0.039056
45,86,0.798007,0.113873,0.859613,0.066637,0.077631
45,90,0.798007,0.113873,0.788016,0.106488,0.012424
46,116,0.108955,0.512872,0.071085,0.458044,0.066636
46,149,0.108955,0.512872,0.065861,0.546747,0.054814
46,63,0.108955,0.512872,0.044814,0.478524,0.072759
46,77,0.108955,0.512872,0.057760,0.457898,0.075121
47,148,0.902122,0.523601,0.974687,0.498459,0.076798
