i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,13,0.260971,0.195783,0.399857,0.070458,0.187071
0,24,0.260971,0.195783,0.132852,0.077562,0.174329
0,7,0.260971,0.195783,0.404482,0.081738,0.183307
17,22,0.918918,0.374206,0.967478,0.220250,0.161433
17,27,0.918918,0.374206,0.787381,0.266761,0.169842
18,25,0.715118,0.742748,0.892283,0.724258,0.178128
18,28,0.715118,0.742748,0.582263,0.833483,0.160882
22,27,0.967478,0.220250,0.787381,0.266761,0.186006
5,17,0.787381,0.266761,0.918918,0.374206,0.169842
5,22,0.787381,0.266761,0.967478,0.220250,0.186006
7,16,0.404482,0.081738,0.307063,0.242834,0.188261
