i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
1,24,0.828929,0.620950,0.688554,0.714658,0.168779
1,26,0.828929,0.620950,0.935825,0.527947,0.141691
10,21,0.371116,0.332264,0.197484,0.260634,0.187827
10,22,0.371116,0.332264,0.505141,0.432448,0.167331
11,21,0.371116,0.332264,0.197484,0.260634,0.187827
11,22,0.371116,0.332264,0.505141,0.432448,0.167331
14,22,0.461104,0.587372,0.505141,0.432448,0.161061
17,21,0.185159,0.071305,0.197484,0.260634,0.189731
18,19,0.186604,0.558897,0.073278,0.434920,0.167967
2,13,0.232128,0.980167,0.411117,0.996045,0.179692
2,4,0.232128,0.980167,0.391700,0.966777,0.160132
22,25,0.505141,0.432448,0.408972,0.277204,0.182618
3,29,0.972451,0.780975,0.886966,0.926890,0.169113
6,22,0.461104,0.587372,0.505141,0.432448,0.161061
7,22,0.429977,0.261794,0.505141,0.432448,0.186474
8,27,0.718902,0.127327,0.858345,0.030725,0.169635
