i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,19,0.723977,0.906027,0.547489,0.936959,0.179178
0,27,0.723977,0.906027,0.657234,0.786640,0.136776
1,12,0.145390,0.775641,0.064560,0.680085,0.125158
1,14,0.145390,0.775641,0.214474,0.670800,0.125555
1,25,0.145390,0.775641,0.169470,0.874833,0.102073
10,15,0.157475,0.414847,0.118747,0.354131,0.072016
10,16,0.157475,0.414847,0.069976,0.308000,0.138103
11,28,0.695673,0.228433,0.596216,0.211573,0.100876
12,14,0.064560,0.680085,0.214474,0.670800,0.150201
13,14,0.356602,0.592994,0.214474,0.670800,0.162031
17,28,0.411164,0.199400,0.596216,0.211573,0.185452
18,19,0.513973,0.824056,0.547489,0.936959,0.117773
18,27,0.513973,0.824056,0.657234,0.786640,0.148066
19,27,0.547489,0.936959,0.657234,0.786640,0.186118
2,26,0.893219,0.191969,0.963312,0.361824,0.183750
20,25,0.287083,0.996972,0.169470,0.874833,0.169561
22,27,0.779017,0.916444,0.657234,0.786640,0.177989
23,29,0.673197,0.432572,0.785789,0.397831,0.117829
26,29,0.963312,0.361824,0.785789,0.397831,0.181139
3,23,0.786835,0.438893,0.673197,0.432572,0.113814
4,14,0.356602,0.592994,0.214474,0.670800,0.162031
4,5,0.356602,0.592994,0.183037,0.550272,0.178745
5,10,0.183037,0.550272,0.157475,0.414847,0.137816
5,12,0.183037,0.550272,0.064560,0.680085,0.175750
5,13,0.183037,0.550272,0.356602,0.592994,0.178745
5,14,0.183037,0.550272,0.214474,0.670800,0.124561
6,19,0.546416,0.772108,0.547489,0.936959,0.164855
6,27,0.546416,0.772108,0.657234,0.786640,0.111767
7,23,0.786835,0.438893,0.673197,0.432572,0.113814
9,17,0.251989,0.156171,0.411164,0.199400,0.164941
