i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,17,0.838742,0.496513,0.990575,0.572517,0.169793
0,21,0.838742,0.496513,0.959278,0.506515,0.120950
0,5,0.838742,0.496513,0.792989,0.399362,0.107386
1,9,0.501402,0.800746,0.490863,0.665883,0.135274
11,18,0.959611,0.986665,0.853297,0.976821,0.106769
11,23,0.959611,0.986665,0.853297,0.976821,0.106769
12,13,0.873415,0.105763,0.967994,0.158899,0.108483
12,14,0.873415,0.105763,0.771301,0.169659,0.120458
12,22,0.873415,0.105763,0.717502,0.060519,0.162345
14,22,0.771301,0.169659,0.717502,0.060519,0.121679
14,28,0.771301,0.169659,0.603534,0.132377,0.171859
17,21,0.990575,0.572517,0.959278,0.506515,0.073046
17,24,0.990575,0.572517,0.871211,0.712066,0.183634
19,20,0.397332,0.173624,0.308941,0.144183,0.093165
22,28,0.717502,0.060519,0.603534,0.132377,0.134731
3,17,0.873293,0.697468,0.990575,0.572517,0.171371
4,12,0.771301,0.169659,0.873415,0.105763,0.120458
4,22,0.771301,0.169659,0.717502,0.060519,0.121679
4,28,0.771301,0.169659,0.603534,0.132377,0.171859
4,6,0.771301,0.169659,0.700000,0.274743,0.126990
5,6,0.792989,0.399362,0.700000,0.274743,0.155488
5,7,0.792989,0.399362,0.935772,0.289094,0.180405
6,14,0.700000,0.274743,0.771301,0.169659,0.126990
6,28,0.700000,0.274743,0.603534,0.132377,0.171971
7,13,0.935772,0.289094,0.967994,0.158899,0.134123
8,25,0.196895,0.375157,0.079524,0.346511,0.120817
8,29,0.196895,0.375157,0.049991,0.397761,0.148634
9,10,0.490863,0.665883,0.501402,0.800746,0.135274
9,27,0.490863,0.665883,0.457144,0.808553,0.146601
