i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,14,0.539934,0.792327,0.523786,0.610289,0.182753
0,20,0.539934,0.792327,0.496136,0.639477,0.159001
0,21,0.539934,0.792327,0.480172,0.868126,0.096524
0,3,0.539934,0.792327,0.649462,0.789897,0.109555
1,16,0.094796,0.613287,0.046530,0.671604,0.075700
1,19,0.094796,0.613287,0.241109,0.530566,0.168078
1,8,0.094796,0.613287,0.282821,0.597585,0.188679
10,19,0.310423,0.546224,0.241109,0.530566,0.071061
10,28,0.310423,0.546224,0.335063,0.714058,0.169633
12,14,0.599571,0.611273,0.523786,0.610289,0.075791
12,20,0.599571,0.611273,0.496136,0.639477,0.107211
14,17,0.523786,0.610289,0.539934,0.792327,0.182753
15,25,0.790587,0.608186,0.974104,0.621842,0.184025
16,23,0.046530,0.671604,0.126157,0.625282,0.092121
17,20,0.539934,0.792327,0.496136,0.639477,0.159001
17,21,0.539934,0.792327,0.480172,0.868126,0.096524
18,26,0.605165,0.032309,0.770929,0.046134,0.166339
19,23,0.241109,0.530566,0.126157,0.625282,0.148946
2,7,0.781163,0.551728,0.613144,0.534092,0.168942
20,28,0.496136,0.639477,0.335063,0.714058,0.177502
3,12,0.649462,0.789897,0.599571,0.611273,0.185460
3,17,0.649462,0.789897,0.539934,0.792327,0.109555
3,21,0.649462,0.789897,0.480172,0.868126,0.186490
4,22,0.197688,0.169832,0.213050,0.251787,0.083383
4,5,0.197688,0.169832,0.089932,0.277423,0.152273
5,13,0.089932,0.277423,0.054713,0.363124,0.092655
5,22,0.089932,0.277423,0.213050,0.251787,0.125758
6,15,0.974104,0.621842,0.790587,0.608186,0.184025
7,12,0.613144,0.534092,0.599571,0.611273,0.078366
7,14,0.613144,0.534092,0.523786,0.610289,0.117434
7,20,0.613144,0.534092,0.496136,0.639477,0.157470
7,9,0.613144,0.534092,0.769795,0.504357,0.159448
8,19,0.282821,0.597585,0.241109,0.530566,0.078940
8,23,0.282821,0.597585,0.126157,0.625282,0.159093
8,28,0.282821,0.597585,0.335063,0.714058,0.127652
9,15,0.769795,0.504357,0.790587,0.608186,0.105890
