i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,1,0.658831,0.668163,0.688686,0.721281,0.060934
0,121,0.658831,0.668163,0.638178,0.729079,0.064321
0,15,0.658831,0.668163,0.609971,0.734550,0.082429
0,18,0.658831,0.668163,0.582320,0.632775,0.084299
0,20,0.658831,0.668163,0.586635,0.610611,0.092328
1,121,0.688686,0.721281,0.638178,0.729079,0.051107
1,132,0.688686,0.721281,0.652607,0.786563,0.074588
1,138,0.688686,0.721281,0.721822,0.770063,0.058971
1,14,0.688686,0.721281,0.608096,0.761929,0.090260
1,15,0.688686,0.721281,0.609971,0.734550,0.079826
10,120,0.456024,0.040894,0.378856,0.037713,0.077234
10,147,0.456024,0.040894,0.438342,0.040794,0.017683
10,149,0.456024,0.040894,0.481791,0.089663,0.055157
10,35,0.456024,0.040894,0.525867,0.108899,0.097482
10,77,0.456024,0.040894,0.380056,0.004294,0.084325
10,83,0.456024,0.040894,0.377231,0.062626,0.081736
100,122,0.505446,0.308318,0.442903,0.322266,0.064080
103,134,0.812240,0.329709,0.869678,0.362740,0.066258
103,141,0.812240,0.329709,0.786218,0.250590,0.083288
104,105,0.714584,0.866454,0.800119,0.828427,0.093607
104,127,0.714584,0.866454,0.707322,0.841342,0.026141
104,138,0.714584,0.866454,0.721822,0.770063,0.096663
105,127,0.800119,0.828427,0.707322,0.841342,0.093691
105,138,0.800119,0.828427,0.721822,0.770063,0.097657
106,135,0.847706,0.507537,0.935668,0.488521,0.089994
107,111,0.192174,0.254478,0.261591,0.277001,0.072979
107,118,0.192174,0.254478,0.118504,0.207148,0.087563
108,119,0.311834,0.579712,0.277702,0.557748,0.040589
109,116,0.444980,0.672131,0.499983,0.622950,0.073784
109,145,0.444980,0.672131,0.485770,0.704336,0.051971
11,111,0.313887,0.266491,0.261591,0.277001,0.053342
11,13,0.313887,0.266491,0.339834,0.243437,0.034710
11,63,0.313887,0.266491,0.389249,0.236669,0.081048
11,66,0.313887,0.266491,0.313108,0.217882,0.048615
112,126,0.042452,0.448067,0.085958,0.532090,0.094619
112,128,0.042452,0.448067,0.094992,0.481382,0.062212
112,139,0.042452,0.448067,0.011005,0.536720,0.094065
113,146,0.245338,0.704254,0.262293,0.670049,0.038176
113,148,0.245338,0.704254,0.164215,0.684730,0.083439
