i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,10,0.916143,0.022242,0.843183,0.121154,0.122909
1,22,0.727935,0.855002,0.567570,0.805545,0.167818
1,28,0.727935,0.855002,0.886172,0.795608,0.169017
12,29,0.613539,0.336889,0.456534,0.376106,0.161829
13,25,0.608184,0.572447,0.567252,0.414991,0.162689
17,18,0.268313,0.648418,0.405532,0.612011,0.141967
17,21,0.268313,0.648418,0.405532,0.612011,0.141967
2,11,0.217124,0.066742,0.346750,0.024930,0.136203
2,15,0.217124,0.066742,0.040743,0.042954,0.177978
2,16,0.217124,0.066742,0.231539,0.194090,0.128161
2,24,0.217124,0.066742,0.194228,0.217153,0.152144
23,24,0.058169,0.339894,0.194228,0.217153,0.183241
3,9,0.142376,0.851652,0.185311,0.997740,0.152266
4,20,0.228876,0.887304,0.063771,0.929754,0.170475
5,11,0.199353,0.060303,0.346750,0.024930,0.151582
5,15,0.199353,0.060303,0.040743,0.042954,0.159556
5,16,0.199353,0.060303,0.231539,0.194090,0.137604
5,24,0.199353,0.060303,0.194228,0.217153,0.156934
6,17,0.370265,0.509848,0.268313,0.648418,0.172034
6,29,0.370265,0.509848,0.456534,0.376106,0.159152
7,22,0.727935,0.855002,0.567570,0.805545,0.167818
7,28,0.727935,0.855002,0.886172,0.795608,0.169017
9,20,0.185311,0.997740,0.063771,0.929754,0.139263
