i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,1,0.772568,0.551857,0.793817,0.547309,0.021730
0,104,0.772568,0.551857,0.770487,0.613340,0.061518
0,105,0.772568,0.551857,0.813530,0.683525,0.137893
0,106,0.772568,0.551857,0.933912,0.513829,0.165766
0,120,0.772568,0.551857,0.908890,0.444958,0.173237
0,139,0.772568,0.551857,0.808256,0.430514,0.126483
0,144,0.772568,0.551857,0.765709,0.583946,0.032814
0,146,0.772568,0.551857,0.681162,0.635062,0.123604
0,29,0.772568,0.551857,0.736365,0.570014,0.040501
0,38,0.772568,0.551857,0.754226,0.666010,0.115618
0,58,0.772568,0.551857,0.868453,0.429175,0.155707
0,61,0.772568,0.551857,0.852998,0.548376,0.080505
0,62,0.772568,0.551857,0.830655,0.440159,0.125899
0,73,0.772568,0.551857,0.931545,0.588725,0.163196
0,82,0.772568,0.551857,0.882093,0.426364,0.166566
1,104,0.793817,0.547309,0.770487,0.613340,0.070031
1,105,0.793817,0.547309,0.813530,0.683525,0.137635
1,106,0.793817,0.547309,0.933912,0.513829,0.144041
1,120,0.793817,0.547309,0.908890,0.444958,0.154005
1,139,0.793817,0.547309,0.808256,0.430514,0.117685
1,144,0.793817,0.547309,0.765709,0.583946,0.046177
1,146,0.793817,0.547309,0.681162,0.635062,0.142799
1,17,0.793817,0.547309,0.946771,0.472190,0.170406
1,29,0.793817,0.547309,0.736365,0.570014,0.061776
1,38,0.793817,0.547309,0.754226,0.666010,0.125129
1,58,0.793817,0.547309,0.868453,0.429175,0.139736
1,61,0.793817,0.547309,0.852998,0.548376,0.059191
1,62,0.793817,0.547309,0.830655,0.440159,0.113306
1,73,0.793817,0.547309,0.931545,0.588725,0.143820
1,82,0.793817,0.547309,0.882093,0.426364,0.149735
10,126,0.967833,0.815949,0.941225,0.704335,0.114742
10,13,0.967833,0.815949,0.825573,0.843483,0.144900
10,145,0.967833,0.815949,0.928396,0.831802,0.042504
10,30,0.967833,0.815949,0.850845,0.820571,0.117079
10,43,0.967833,0.815949,0.990704,0.768602,0.052581
10,65,0.967833,0.815949,0.996613,0.898439,0.087367
10,67,0.967833,0.815949,0.886183,0.803129,0.082650
10,86,0.967833,0.815949,0.952396,0.662616,0.154108
100,109,0.633093,0.767617,0.670456,0.890970,0.128888
100,124,0.633093,0.767617,0.702074,0.859465,0.114867
100,142,0.633093,0.767617,0.524508,0.895065,0.167432
100,146,0.633093,0.767617,0.681162,0.635062,0.141002
101,112,0.239052,0.688529,0.292810,0.714517,0.059711
101,119,0.239052,0.688529,0.115104,0.697686,0.124285
101,123,0.239052,0.688529,0.168722,0.594335,0.117553
101,125,0.239052,0.688529,0.147059,0.681176,0.092286
101,128,0.239052,0.688529,0.156135,0.801716,0.140309
101,131,0.239052,0.688529,0.275766,0.657336,0.048176
101,147,0.239052,0.688529,0.380333,0.746590,0.152747
102,114,0.640177,0.363656,0.501481,0.251167,0.178579
104,105,0.770487,0.613340,0.813530,0.683525,0.082333
104,144,0.770487,0.613340,0.765709,0.583946,0.029780
