i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,17,0.558084,0.762784,0.569633,0.719431,0.044865
0,29,0.558084,0.762784,0.502410,0.731424,0.063899
0,53,0.558084,0.762784,0.499701,0.741213,0.062241
1,145,0.697480,0.605940,0.731057,0.594158,0.035585
1,5,0.697480,0.605940,0.649916,0.575577,0.056429
1,54,0.697480,0.605940,0.729742,0.647093,0.052292
10,66,0.640467,0.248650,0.686699,0.211036,0.059600
10,98,0.640467,0.248650,0.644436,0.291731,0.043264
101,124,0.950514,0.723987,0.933748,0.738098,0.021914
101,147,0.950514,0.723987,0.990089,0.724578,0.039580
102,108,0.679352,0.683522,0.651175,0.671911,0.030476
102,140,0.679352,0.683522,0.627020,0.684640,0.052345
102,142,0.679352,0.683522,0.672154,0.746349,0.063238
103,120,0.854291,0.019978,0.828680,0.077619,0.063075
105,113,0.583095,0.361556,0.634043,0.407366,0.068514
108,140,0.651175,0.671911,0.627020,0.684640,0.027304
109,110,0.432702,0.078696,0.401653,0.064632,0.034086
109,121,0.432702,0.078696,0.467219,0.050551,0.044538
11,127,0.014365,0.662137,0.009594,0.660061,0.005204
110,121,0.401653,0.064632,0.467219,0.050551,0.067061
113,126,0.634043,0.407366,0.647808,0.401725,0.014876
116,120,0.768393,0.062158,0.828680,0.077619,0.062238
117,128,0.561953,0.161841,0.554637,0.093223,0.069006
117,136,0.561953,0.161841,0.500634,0.128992,0.069564
119,131,0.463117,0.716265,0.439990,0.730551,0.027184
119,148,0.463117,0.716265,0.467228,0.756604,0.040548
12,111,0.027670,0.100402,0.063349,0.051278,0.060713
12,149,0.027670,0.100402,0.061058,0.160310,0.068584
12,39,0.027670,0.100402,0.030584,0.116249,0.016113
124,147,0.933748,0.738098,0.990089,0.724578,0.057941
128,136,0.554637,0.093223,0.500634,0.128992,0.064774
13,132,0.948816,0.809046,0.939298,0.869187,0.060889
13,49,0.948816,0.809046,0.899647,0.789086,0.053066
131,148,0.439990,0.730551,0.467228,0.756604,0.037692
134,145,0.757776,0.657614,0.731057,0.594158,0.068851
136,144,0.500634,0.128992,0.484480,0.137414,0.018218
14,109,0.436070,0.014672,0.432702,0.078696,0.064112
14,110,0.436070,0.014672,0.401653,0.064632,0.060668
14,121,0.436070,0.014672,0.467219,0.050551,0.047513
15,143,0.239827,0.640584,0.240898,0.578165,0.062428
16,141,0.458290,0.320332,0.493174,0.328288,0.035780
16,34,0.458290,0.320332,0.478764,0.330591,0.022900
17,140,0.569633,0.719431,0.627020,0.684640,0.067109
17,29,0.569633,0.719431,0.502410,0.731424,0.068284
2,80,0.168770,0.064360,0.204609,0.037184,0.044978
20,48,0.096033,0.805277,0.116568,0.756417,0.052999
21,116,0.787808,0.104298,0.768393,0.062158,0.046398
21,120,0.787808,0.104298,0.828680,0.077619,0.048809
21,50,0.787808,0.104298,0.817992,0.124729,0.036449
21,64,0.787808,0.104298,0.834737,0.129590,0.053310
22,112,0.583707,0.555957,0.625905,0.537058,0.046237
22,137,0.583707,0.555957,0.548605,0.614780,0.068500
23,71,0.717762,0.307371,0.766308,0.306493,0.048554
24,36,0.242539,0.468573,0.224975,0.510880,0.045808
