i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,26,0.824767,0.049748,0.729825,0.034728,0.096122
1,17,0.690438,0.287991,0.614512,0.152698,0.155142
1,28,0.690438,0.287991,0.771536,0.334859,0.093667
1,8,0.690438,0.287991,0.514500,0.226523,0.186367
10,24,0.768858,0.480602,0.681585,0.345609,0.160747
10,25,0.768858,0.480602,0.608526,0.546932,0.173511
10,28,0.768858,0.480602,0.771536,0.334859,0.145768
12,20,0.523054,0.388097,0.437919,0.339959,0.097802
12,24,0.523054,0.388097,0.681585,0.345609,0.164126
12,25,0.523054,0.388097,0.608526,0.546932,0.180371
13,14,0.091842,0.442724,0.084612,0.344885,0.098106
15,26,0.909085,0.080546,0.729825,0.034728,0.185022
17,21,0.614512,0.152698,0.467916,0.184204,0.149943
17,26,0.614512,0.152698,0.729825,0.034728,0.164967
18,29,0.052435,0.895286,0.175983,0.756874,0.185532
20,21,0.437919,0.339959,0.467916,0.184204,0.158617
24,28,0.681585,0.345609,0.771536,0.334859,0.090592
3,12,0.490463,0.251134,0.523054,0.388097,0.140787
3,17,0.490463,0.251134,0.614512,0.152698,0.158360
3,20,0.490463,0.251134,0.437919,0.339959,0.103202
3,22,0.490463,0.251134,0.442884,0.376813,0.134383
6,23,0.419987,0.927199,0.383309,0.791729,0.140347
7,13,0.244996,0.479956,0.091842,0.442724,0.157615
8,12,0.514500,0.226523,0.523054,0.388097,0.161801
8,17,0.514500,0.226523,0.614512,0.152698,0.124308
8,20,0.514500,0.226523,0.437919,0.339959,0.136866
8,22,0.514500,0.226523,0.442884,0.376813,0.166481
9,13,0.232000,0.449137,0.091842,0.442724,0.140304
9,14,0.232000,0.449137,0.084612,0.344885,0.180531
