i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,20,0.841093,0.577638,0.673488,0.632537,0.176367
0,29,0.841093,0.577638,0.938727,0.426736,0.179733
0,6,0.841093,0.577638,0.689119,0.605003,0.154418
12,14,0.241700,0.585635,0.286390,0.753165,0.173388
12,21,0.241700,0.585635,0.112298,0.721237,0.187437
14,21,0.286390,0.753165,0.112298,0.721237,0.176995
14,24,0.286390,0.753165,0.425457,0.661796,0.166397
16,27,0.309252,0.651927,0.458362,0.631136,0.150552
17,20,0.747331,0.781981,0.673488,0.632537,0.166692
3,21,0.216349,0.575870,0.112298,0.721237,0.178769
4,17,0.577934,0.794605,0.747331,0.781981,0.169867
4,20,0.577934,0.794605,0.673488,0.632537,0.188139
6,17,0.689119,0.605003,0.747331,0.781981,0.186306
8,16,0.464086,0.555064,0.309252,0.651927,0.182636
