i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
1,8,0.720928,0.143865,0.863317,0.036093,0.178576
12,18,0.508258,0.432201,0.484513,0.563729,0.133654
12,19,0.508258,0.432201,0.561441,0.344281,0.102753
12,25,0.508258,0.432201,0.643503,0.371526,0.148232
13,16,0.971117,0.758497,0.985761,0.578054,0.181036
16,26,0.985761,0.578054,0.869004,0.482645,0.150782
17,19,0.722683,0.364567,0.561441,0.344281,0.162514
17,26,0.722683,0.364567,0.869004,0.482645,0.188021
2,13,0.943196,0.602412,0.971117,0.758497,0.158562
2,26,0.943196,0.602412,0.869004,0.482645,0.140886
3,13,0.886319,0.908774,0.971117,0.758497,0.172552
3,20,0.886319,0.908774,0.996708,0.838263,0.130987
3,5,0.886319,0.908774,0.814375,0.791195,0.137843
5,13,0.814375,0.791195,0.971117,0.758497,0.160117
5,14,0.814375,0.791195,0.824471,0.919750,0.128951
5,20,0.814375,0.791195,0.996708,0.838263,0.188311
9,12,0.551670,0.338137,0.508258,0.432201,0.103599
9,17,0.551670,0.338137,0.722683,0.364567,0.173044
