i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
11,24,0.259739,0.789499,0.087375,0.843808,0.180717
11,28,0.259739,0.789499,0.087375,0.843808,0.180717
13,18,0.466879,0.764678,0.539992,0.625909,0.156851
14,21,0.784339,0.761224,0.947558,0.793705,0.166419
16,17,0.250968,0.282447,0.108822,0.282430,0.142146
16,19,0.250968,0.282447,0.122960,0.315574,0.132224
18,20,0.539992,0.625909,0.556348,0.491616,0.135286
24,27,0.087375,0.843808,0.259739,0.789499,0.180717
27,28,0.259739,0.789499,0.087375,0.843808,0.180717
4,20,0.714200,0.410950,0.556348,0.491616,0.177269
6,24,0.259739,0.789499,0.087375,0.843808,0.180717
6,28,0.259739,0.789499,0.087375,0.843808,0.180717
8,13,0.315107,0.761124,0.466879,0.764678,0.151813
9,18,0.450409,0.519033,0.539992,0.625909,0.139455
