i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,102,0.976138,0.107094,0.977374,0.080514,0.026608
0,41,0.976138,0.107094,0.931808,0.138811,0.054508
1,146,0.542120,0.971703,0.547355,0.929480,0.042546
1,4,0.542120,0.971703,0.613690,0.958375,0.072800
1,55,0.542120,0.971703,0.536380,0.927227,0.044845
1,66,0.542120,0.971703,0.557513,0.968464,0.015730
10,50,0.282080,0.458303,0.312384,0.508991,0.059056
10,88,0.282080,0.458303,0.218178,0.473908,0.065780
100,124,0.479344,0.017949,0.445015,0.085308,0.075602
102,135,0.977374,0.080514,0.932753,0.036357,0.062777
105,128,0.402477,0.960627,0.435413,0.961200,0.032941
106,119,0.133040,0.528358,0.179867,0.560257,0.056660
108,118,0.031829,0.049071,0.046876,0.013570,0.038559
109,131,0.768241,0.903959,0.702307,0.920989,0.068098
11,121,0.469226,0.685271,0.405785,0.702908,0.065847
11,142,0.469226,0.685271,0.528432,0.676893,0.059796
11,29,0.469226,0.685271,0.419098,0.632480,0.072799
11,33,0.469226,0.685271,0.473527,0.616391,0.069014
114,119,0.217465,0.576096,0.179867,0.560257,0.040798
12,128,0.478914,0.917157,0.435413,0.961200,0.061904
12,146,0.478914,0.917157,0.547355,0.929480,0.069542
12,21,0.478914,0.917157,0.467026,0.936630,0.022815
12,55,0.478914,0.917157,0.536380,0.927227,0.058342
120,148,0.044663,0.298385,0.094450,0.270918,0.056861
123,125,0.432246,0.203350,0.473103,0.249072,0.061317
126,149,0.223538,0.196801,0.269625,0.141371,0.072087
13,115,0.909184,0.765842,0.888412,0.841097,0.078068
13,122,0.909184,0.765842,0.950503,0.780678,0.043901
13,129,0.909184,0.765842,0.834538,0.749423,0.076431
13,59,0.909184,0.765842,0.880223,0.796202,0.041958
13,71,0.909184,0.765842,0.879808,0.822703,0.064001
13,89,0.909184,0.765842,0.893963,0.796302,0.034051
13,98,0.909184,0.765842,0.886057,0.793752,0.036247
131,144,0.702307,0.920989,0.667797,0.883447,0.050994
133,147,0.885179,0.539639,0.916772,0.528043,0.033654
14,129,0.855324,0.679955,0.834538,0.749423,0.072511
14,67,0.855324,0.679955,0.830424,0.641940,0.045443
140,141,0.641459,0.491481,0.692549,0.481441,0.052067
15,20,0.912628,0.998443,0.970505,0.955812,0.071883
15,26,0.912628,0.998443,0.904675,0.927724,0.071165
16,74,0.368088,0.258343,0.308548,0.298149,0.071621
18,115,0.908407,0.886254,0.888412,0.841097,0.049386
18,26,0.908407,0.886254,0.904675,0.927724,0.041638
18,51,0.908407,0.886254,0.846087,0.935547,0.079459
18,71,0.908407,0.886254,0.879808,0.822703,0.069689
18,90,0.908407,0.886254,0.930035,0.897479,0.024368
19,111,0.176662,0.881718,0.157561,0.871851,0.021499
19,30,0.176662,0.881718,0.107472,0.899594,0.071462
19,36,0.176662,0.881718,0.164473,0.921667,0.041767
2,10,0.306550,0.446554,0.282080,0.458303,0.027144
2,50,0.306550,0.446554,0.312384,0.508991,0.062709
20,26,0.970505,0.955812,0.904675,0.927724,0.071572
20,90,0.970505,0.955812,0.930035,0.897479,0.070997
21,105,0.467026,0.936630,0.402477,0.960627,0.068866
21,128,0.467026,0.936630,0.435413,0.961200,0.040039
21,55,0.467026,0.936630,0.536380,0.927227,0.069988
22,32,0.771955,0.358063,0.793499,0.311442,0.051359
22,70,0.771955,0.358063,0.830651,0.384157,0.064236
22,73,0.771955,0.358063,0.807398,0.310553,0.059274
22,83,0.771955,0.358063,0.711817,0.382540,0.064929
23,104,0.230702,0.958944,0.292938,0.909038,0.079774
23,36,0.230702,0.958944,0.164473,0.921667,0.075999
23,77,0.230702,0.958944,0.278032,0.921943,0.060077
24,36,0.126206,0.979358,0.164473,0.921667,0.069229
25,126,0.224796,0.195767,0.223538,0.196801,0.001628
25,149,0.224796,0.195767,0.269625,0.141371,0.070488
25,27,0.224796,0.195767,0.267858,0.229382,0.054628
26,51,0.904675,0.927724,0.846087,0.935547,0.059108
26,90,0.904675,0.927724,0.930035,0.897479,0.039470
27,126,0.267858,0.229382,0.223538,0.196801,0.055006
27,74,0.267858,0.229382,0.308548,0.298149,0.079904
28,104,0.317262,0.882082,0.292938,0.909038,0.036308
28,31,0.317262,0.882082,0.306187,0.815602,0.067397
28,76,0.317262,0.882082,0.343787,0.889480,0.027537
28,77,0.317262,0.882082,0.278032,0.921943,0.055927
29,121,0.419098,0.632480,0.405785,0.702908,0.071675
29,33,0.419098,0.632480,0.473527,0.616391,0.056756
3,101,0.620685,0.553454,0.588262,0.578597,0.041029
3,140,0.620685,0.553454,0.641459,0.491481,0.065362
3,72,0.620685,0.553454,0.616481,0.536598,0.017371
30,111,0.107472,0.899594,0.157561,0.871851,0.057259
30,36,0.107472,0.899594,0.164473,0.921667,0.061125
30,56,0.107472,0.899594,0.087717,0.879852,0.027929
30,62,0.107472,0.899594,0.059188,0.895852,0.048429
31,65,0.306187,0.815602,0.331851,0.762399,0.059070
32,113,0.793499,0.311442,0.842777,0.311494,0.049278
32,73,0.793499,0.311442,0.807398,0.310553,0.013927
34,105,0.403372,0.991496,0.402477,0.960627,0.030882
34,128,0.403372,0.991496,0.435413,0.961200,0.044096
34,42,0.403372,0.991496,0.345068,0.992429,0.058311
35,53,0.680329,0.083744,0.754236,0.066692,0.075849
35,75,0.680329,0.083744,0.671216,0.067298,0.018802
35,96,0.680329,0.083744,0.647980,0.046890,0.049038
36,111,0.164473,0.921667,0.157561,0.871851,0.050293
37,43,0.928421,0.330286,0.933914,0.393883,0.063834
37,58,0.928421,0.330286,0.861225,0.373500,0.079893
37,93,0.928421,0.330286,0.930858,0.406349,0.076103
4,146,0.613690,0.958375,0.547355,0.929480,0.072355
4,66,0.613690,0.958375,0.557513,0.968464,0.057076
4,85,0.613690,0.958375,0.655709,0.913630,0.061381
40,107,0.816856,0.104435,0.778446,0.148216,0.058242
40,53,0.816856,0.104435,0.754236,0.066692,0.073115
41,102,0.931808,0.138811,0.977374,0.080514,0.073992
42,105,0.345068,0.992429,0.402477,0.960627,0.065628
43,132,0.933914,0.393883,0.889258,0.433586,0.059753
43,58,0.933914,0.393883,0.861225,0.373500,0.075493
43,93,0.933914,0.393883,0.930858,0.406349,0.012836
44,139,0.321813,0.037704,0.278692,0.004058,0.054695
