i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,27,0.814662,0.616868,0.793352,0.507452,0.111472
0,5,0.814662,0.616868,0.816556,0.774761,0.157904
1,14,0.091790,0.500681,0.000526,0.566412,0.112470
10,22,0.035126,0.029355,0.063574,0.141127,0.115335
12,29,0.392230,0.062972,0.502867,0.043484,0.112340
13,14,0.091790,0.500681,0.000526,0.566412,0.112470
14,15,0.000526,0.566412,0.091790,0.500681,0.112470
16,22,0.087550,0.033465,0.063574,0.141127,0.110299
16,25,0.087550,0.033465,0.149863,0.207519,0.184872
19,20,0.517576,0.374666,0.456704,0.494226,0.134165
2,8,0.053980,0.963788,0.025023,0.852933,0.114574
20,23,0.456704,0.494226,0.321101,0.469127,0.137906
22,24,0.063574,0.141127,0.036054,0.033150,0.111429
6,19,0.564358,0.537785,0.517576,0.374666,0.169695
6,20,0.564358,0.537785,0.456704,0.494226,0.116133
7,14,0.039313,0.462160,0.000526,0.566412,0.111234
