i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,20,0.496379,0.289131,0.477149,0.324323,0.040103
0,22,0.496379,0.289131,0.490208,0.165520,0.123765
0,51,0.496379,0.289131,0.482694,0.357481,0.069706
0,57,0.496379,0.289131,0.423778,0.278934,0.073314
0,64,0.496379,0.289131,0.533339,0.315033,0.045131
0,81,0.496379,0.289131,0.549312,0.331293,0.067672
1,114,0.261341,0.914454,0.194443,0.967275,0.085238
1,119,0.261341,0.914454,0.377181,0.940251,0.118677
1,120,0.261341,0.914454,0.182406,0.895140,0.081264
1,135,0.261341,0.914454,0.186294,0.899433,0.076536
1,55,0.261341,0.914454,0.278375,0.954264,0.043301
1,8,0.261341,0.914454,0.252194,0.830420,0.084530
10,11,0.934443,0.305952,0.968176,0.239192,0.074799
10,143,0.934443,0.305952,0.828941,0.268101,0.112087
10,27,0.934443,0.305952,0.991176,0.321706,0.058880
10,59,0.934443,0.305952,0.960718,0.281994,0.035558
10,84,0.934443,0.305952,0.847300,0.258164,0.099386
10,96,0.934443,0.305952,0.852784,0.251523,0.098136
100,146,0.672269,0.221697,0.634079,0.297385,0.084777
101,111,0.214591,0.301281,0.199330,0.369231,0.069643
101,134,0.214591,0.301281,0.195661,0.333207,0.037116
101,140,0.214591,0.301281,0.234833,0.414966,0.115473
101,145,0.214591,0.301281,0.256138,0.332524,0.051983
101,149,0.214591,0.301281,0.134405,0.400824,0.127823
102,105,0.062697,0.025962,0.166995,0.013666,0.105021
102,124,0.062697,0.025962,0.106830,0.045693,0.048343
102,138,0.062697,0.025962,0.141390,0.055176,0.083941
102,142,0.062697,0.025962,0.158281,0.049277,0.098386
103,113,0.784605,0.595297,0.705824,0.655686,0.099264
103,139,0.784605,0.595297,0.879416,0.621585,0.098389
105,124,0.166995,0.013666,0.106830,0.045693,0.068158
105,138,0.166995,0.013666,0.141390,0.055176,0.048772
105,142,0.166995,0.013666,0.158281,0.049277,0.036662
107,127,0.979323,0.838001,0.896446,0.859159,0.085535
107,129,0.979323,0.838001,0.909156,0.892385,0.088775
107,132,0.979323,0.838001,0.927095,0.790106,0.070863
107,136,0.979323,0.838001,0.991340,0.754270,0.084588
108,119,0.499399,0.903069,0.377181,0.940251,0.127749
108,121,0.499399,0.903069,0.564464,0.827975,0.099362
109,115,0.048981,0.836375,0.003342,0.781932,0.071042
11,15,0.968176,0.239192,0.890526,0.160609,0.110475
11,27,0.968176,0.239192,0.991176,0.321706,0.085660
11,59,0.968176,0.239192,0.960718,0.281994,0.043447
11,84,0.968176,0.239192,0.847300,0.258164,0.122356
11,96,0.968176,0.239192,0.852784,0.251523,0.116049
