i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,10,0.472392,0.407073,0.556670,0.566873,0.180663
12,21,0.511457,0.331561,0.455201,0.502823,0.180264
12,26,0.511457,0.331561,0.438486,0.165958,0.180968
13,19,0.111685,0.599458,0.269647,0.497814,0.187839
14,19,0.433948,0.405981,0.269647,0.497814,0.188224
16,20,0.125416,0.390218,0.305661,0.406874,0.181013
19,21,0.269647,0.497814,0.455201,0.502823,0.185622
19,25,0.269647,0.497814,0.437007,0.567758,0.181388
4,15,0.280319,0.796735,0.364359,0.630695,0.186097
6,13,0.269647,0.497814,0.111685,0.599458,0.187839
6,14,0.269647,0.497814,0.433948,0.405981,0.188224
6,21,0.269647,0.497814,0.455201,0.502823,0.185622
6,25,0.269647,0.497814,0.437007,0.567758,0.181388
